bump:10.6,pothole:4.0,basespeed:5.0,lowerspeed:5.0,scaling:5.0,,,,,
-2.7393246,-5.7016687,13.1949005,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735246,0
-3.46254,-4.8690114,14.984192,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735287,0
-1.1442088,-0.27960357,9.549823,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735327,0
-3.083783,0.93089867,10.062322,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735368,0
-0.9677514,3.2324615,6.601528,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735389,0
-1.5950181,8.9321165,4.6099405,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735428,0
-3.876473,0.6708729,10.835834,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735468,0
-4.6477795,-5.7788887,13.692624,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735508,0
0.005969999,5.397362,6.7679567,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735529,0
-3.927784,-4.9473076,14.193018,23.5505668,87.29788585,122.673843383789,4.5509996,0,12735550,0
-4.2240014,-3.0112906,12.495756,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735589,0
-1.2100403,3.4015048,7.1555624,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735629,0
-1.9153794,-0.39782956,10.38272,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735669,0
-2.2474248,0.8980235,9.960348,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735690,0
-0.15713196,3.3003006,5.581063,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735711,0
-2.9131694,1.8606592,8.190304,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735750,0
-2.3024926,-1.931151,12.889472,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735771,0
-3.0421326,-0.6600763,9.941657,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735811,0
-3.339203,-1.5728747,10.929758,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735852,0
-1.6244496,-5.4010315,16.35382,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735892,0
-1.8157274,-6.4592204,15.763401,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735932,0
-1.3138417,-1.8938075,11.643931,23.55053592,87.29794892,117.972457885742,4.5509996,0,12735971,0
-0.94695073,1.3679733,9.157554,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736012,0
-0.72827464,0.8944612,9.98264,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736053,0
-1.2615607,-0.474507,11.238143,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736092,0
-0.6840182,4.611439,5.984113,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736134,0
-1.1967481,0.9633644,9.598942,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736174,0
-2.4106297,-0.96465254,10.185501,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736195,0
-2.6769,3.203916,8.986118,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736233,0
0.15699366,2.7566192,8.0948715,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736275,0
-1.0602432,-0.7286016,10.962275,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736313,0
-1.3667325,-1.5415763,12.851972,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736334,0
-2.0344234,-2.3927457,11.155183,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736375,0
-4.7942247,-1.7655563,10.917816,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736415,0
-0.8825637,4.8691616,6.3812165,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736455,0
-1.7423147,-2.2946196,12.472805,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736495,0
-3.1676214,2.5928884,6.560154,23.55053592,87.29794892,117.972457885742,4.5509996,0,12736535,0
-1.0397668,-0.7006743,11.223194,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736558,0
-3.6332905,-6.690209,15.153339,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736596,0
-1.636245,6.182426,5.500739,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736617,0
-4.0728025,-2.9948733,12.175055,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736657,0
0.15565173,5.3289614,7.4882517,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736678,0
-0.75752157,4.73521,6.0282345,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736717,0
-2.732238,-0.046542265,10.2505455,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736757,0
-1.5497456,4.4142056,5.7365556,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736778,0
-0.78967893,-2.124842,12.775828,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736818,0
-3.39086,2.0221481,8.293402,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736858,0
-2.1950827,1.8038135,9.808456,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736899,0
-3.347738,-2.0687904,10.237543,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736939,0
-2.3707733,-1.0462804,11.897404,23.55050163,87.29802301,116.65771484375,4.5509996,0,12736980,0
-2.8826294,1.2427481,9.674077,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737020,0
-1.5311009,2.841608,5.3174443,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737041,0
-1.3857732,1.0159655,8.614115,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737080,0
-2.056697,-0.13242915,10.49642,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737101,0
-1.0909512,-0.07239927,11.587147,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737140,0
-4.332072,-0.6759595,10.167956,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737161,0
-1.3432086,1.98118,7.9159207,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737199,0
-3.1048126,1.5137855,9.135284,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737220,0
-3.7251341,-1.9340245,10.571099,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737261,0
-3.4928534,-3.1336408,12.793731,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737302,0
-3.98946,3.667079,6.889251,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737342,0
-0.5783959,4.3939176,5.8272505,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737382,0
-3.083786,-4.7145076,12.264505,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737403,0
-1.8552381,0.4615929,8.573003,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737442,0
-2.061657,-2.8969967,13.0185995,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737464,0
-2.970655,2.3435848,7.947716,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737503,0
-0.30782726,-3.751983,11.913479,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737524,0
-6.2398496,-2.9503052,11.077198,23.55050163,87.29802301,116.65771484375,4.5509996,0,12737545,0
-5.187997,-9.779925,18.249544,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737583,0
-0.75603735,-2.626255,13.429044,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737624,0
-0.779282,4.95103,6.5438805,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737664,0
-0.019618226,5.8437595,4.7006626,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737705,0
-3.1521416,-4.559057,14.68892,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737745,0
-4.862993,1.7890949,8.39359,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737785,0
-0.33202034,3.4275086,8.269264,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737826,0
0.1985646,-0.4239849,9.179118,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737866,0
0.028066415,9.595931,2.590183,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737907,0
-1.5342097,6.2223206,5.4704514,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737946,0
0.4881406,-2.7912838,10.807521,23.55045825,87.29809002,125.076843261719,4.5509996,0,12737986,0
0.08908008,4.2877326,5.906155,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738029,0
-3.0644622,-6.108073,13.903854,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738068,0
0.13690743,8.540078,1.3011652,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738108,0
-1.2104262,7.2189803,3.7408316,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738148,0
-1.1489139,0.7510382,8.118387,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738189,0
-0.78697824,3.2568274,9.217651,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738229,0
-2.9204917,1.3901732,5.8747783,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738269,0
-2.7589488,-0.2918572,9.985015,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738309,0
-2.5375075,3.0734987,7.7974844,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738349,0
-1.7785736,0.61722887,9.3544655,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738390,0
-1.4493876,-0.33958465,10.371119,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738430,0
-2.9185321,-4.270926,14.685494,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738471,0
-1.8630887,1.7827723,9.948646,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738510,0
-1.6403437,-4.371206,13.440385,23.55045825,87.29809002,125.076843261719,4.5509996,0,12738551,0
-1.649005,0.57480115,8.692481,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738591,0
-3.5135822,0.07047775,11.413853,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738631,0
-0.4123566,-0.72458434,9.496946,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738673,0
-2.778717,4.15053,6.8792605,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738714,0
-1.5063596,-2.8335686,11.895825,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738753,0
-3.4505055,-1.0644794,10.439994,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738792,0
-1.5658053,0.5212469,9.42085,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738833,0
-1.4310648,-1.6508232,10.480262,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738873,0
-2.8835056,-1.0330757,10.95735,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738913,0
-1.5622917,4.675325,6.5936,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738954,0
-0.8395989,-0.3709956,9.078866,23.5504113,87.29816683,123.545593261719,4.5509996,0,12738993,0
0.3826281,5.5541735,5.091407,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739034,0
-1.0919477,5.174547,7.5536594,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739074,0
-1.6824163,1.2397833,8.170163,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739115,0
-1.067053,4.335088,7.101372,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739155,0
-2.144281,-5.2010593,15.308981,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739196,0
-3.2491076,-0.18835357,9.928523,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739236,0
-2.3292656,-1.5347656,12.294836,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739278,0
-2.7538102,-2.0508318,9.730246,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739316,0
-3.4243908,2.7075152,8.722019,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739357,0
-2.552276,-0.2638473,10.733375,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739378,0
-3.9926643,-2.4997058,10.976375,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739417,0
-2.9668498,-0.3705489,10.107174,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739457,0
-2.1219928,1.583302,10.339962,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739497,0
-2.8165674,0.14713986,10.392321,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739518,0
-1.4179285,-0.44706485,8.689327,23.5504113,87.29816683,123.545593261719,4.5509996,0,12739558,0
0.3544894,4.0848236,6.6288624,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739598,0
-2.8955722,2.5895917,8.612776,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739638,0
-3.0259085,2.035376,7.9318795,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739679,0
-4.0742207,-4.0626154,14.646163,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739721,0
-2.5827122,-2.2885253,11.950162,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739760,0
-2.212717,2.8548892,7.635654,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739799,0
0.6213319,-1.1003338,9.369497,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739840,0
0.22171651,2.8991942,8.601744,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739880,0
-1.632475,-2.2382848,12.431744,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739920,0
-3.2972722,-1.2600838,8.427,23.55036985,87.29823417,123.730163574219,4.5509996,0,12739961,0
-3.3366308,-3.661389,13.922087,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740001,0
-2.0717454,1.212854,8.520833,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740044,0
-3.6826193,-2.9457765,11.792888,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740082,0
-1.2022601,2.5001614,6.580122,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740104,0
-3.293593,-3.9399111,13.767899,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740142,0
-2.841339,-9.688325,17.215363,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740182,0
-2.6815517,-3.2212899,12.4105835,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740223,0
-1.7450855,1.7129524,7.627295,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740244,0
-2.0856838,-2.9250686,11.143,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740283,0
-3.052028,-1.3485717,10.016881,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740324,0
-1.3847437,-2.566626,11.386488,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740366,0
-1.3096828,-0.3099995,8.588409,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740404,0
-1.1349715,1.7046589,8.874737,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740444,0
-1.0727315,1.1055833,8.79816,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740484,0
-2.1898932,2.3411386,6.9277534,23.55036985,87.29823417,123.730163574219,4.5509996,0,12740524,0
-1.3548831,-0.6493081,10.482398,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740565,0
-1.8004379,0.14167438,8.392935,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740605,0
-1.6577736,4.532635,5.8554807,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740646,0
-0.8643351,2.4004092,6.029603,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740687,0
-2.8874407,2.7169445,8.6665535,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740728,0
-2.8843691,-5.6782703,15.49669,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740766,0
-4.8003764,-10.907739,17.726576,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740807,0
-0.2728987,3.7996993,5.616466,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740828,0
-3.5804245,-1.4906573,11.282106,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740867,0
1.9140788,7.144394,3.5423443,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740888,0
-0.91555804,6.209399,3.9374611,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740928,0
-1.0422977,2.1410558,7.393109,23.55032551,87.29830711,123.40064239502,4.5509996,0,12740968,0
-1.1256909,-4.7187304,14.316699,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741008,0
-4.068305,-7.39302,14.642508,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741050,0
-2.7402818,-2.5447252,11.156329,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741090,0
-1.7989262,0.12303796,9.017742,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741112,0
-2.7260692,-9.390507,17.388893,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741149,0
-2.3218846,6.2702904,5.1049795,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741170,0
-2.4788759,3.3085604,6.962879,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741212,0
-4.8141212,-6.6338468,13.299146,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741250,0
0.5050162,0.22593032,8.663493,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741291,0
-3.1156378,-3.1410153,12.470277,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741312,0
-3.4879303,-6.6190867,15.014854,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741352,0
-0.43153557,-5.3390675,12.233141,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741391,0
-3.2105389,-1.2880865,10.967684,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741412,0
-1.2315191,-6.366775,11.754497,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741452,0
-1.1120447,2.9837048,7.5829735,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741492,0
-1.6059304,-2.6146197,10.2697935,23.55032551,87.29830711,123.40064239502,4.5509996,4,12741532,0
-1.7250808,-2.5033267,11.626191,23.55027552,87.29838333,125.429023742676,6.068,4,12741572,0
-2.0469177,-5.3613353,11.616771,23.55027552,87.29838333,125.429023742676,6.068,4,12741613,0
-3.9166358,-2.4235785,12.061405,23.55027552,87.29838333,125.429023742676,6.068,4,12741653,0
-1.9051644,0.7034787,6.8429413,23.55027552,87.29838333,125.429023742676,6.068,4,12741694,0
-1.928968,-4.910693,13.3894,23.55027552,87.29838333,125.429023742676,6.068,4,12741734,0
-3.264944,-0.2399874,8.050038,23.55027552,87.29838333,125.429023742676,6.068,4,12741755,0
-0.7342253,-1.7614584,9.704109,23.55027552,87.29838333,125.429023742676,6.068,4,12741794,0
-3.1180787,-0.3301661,9.2139635,23.55027552,87.29838333,125.429023742676,6.068,4,12741815,0
-3.5238972,-1.4009271,9.279081,23.55027552,87.29838333,125.429023742676,6.068,4,12741855,0
-3.1909347,-6.9403286,12.088351,23.55027552,87.29838333,125.429023742676,6.068,4,12741896,0
-2.162819,-6.1030827,14.513662,23.55027552,87.29838333,125.429023742676,6.068,4,12741936,0
-3.3145845,-9.495277,15.005281,23.55027552,87.29838333,125.429023742676,6.068,4,12741978,0
-3.403599,-3.016728,10.751047,23.55027552,87.29838333,125.429023742676,6.068,4,12742016,0
-0.49668697,-4.078881,10.400993,23.55027552,87.29838333,125.429023742676,6.068,4,12742056,0
-3.596354,-2.8308065,9.507497,23.55027552,87.29838333,125.429023742676,6.068,4,12742077,0
-2.7788794,-5.500924,13.796964,23.55027552,87.29838333,125.429023742676,6.068,4,12742116,0
-1.9150456,1.6472006,5.5065155,23.55027552,87.29838333,125.429023742676,6.068,4,12742137,0
-1.2773527,4.058485,5.905684,23.55027552,87.29838333,125.429023742676,6.068,4,12742177,0
-4.264404,-2.303172,8.931992,23.55027552,87.29838333,125.429023742676,6.068,4,12742217,0
-3.529046,-5.2577367,12.780768,23.55027552,87.29838333,125.429023742676,6.068,4,12742258,0
-2.679035,-6.2095327,14.96084,23.55027552,87.29838333,125.429023742676,6.068,4,12742298,0
-0.54459995,4.5648155,5.388209,23.55027552,87.29838333,125.429023742676,6.068,0,12742324,0
-2.2492738,2.452476,5.741829,23.55027552,87.29838333,125.429023742676,6.068,0,12742358,0
-2.133754,0.2670418,9.067122,23.55027552,87.29838333,125.429023742676,6.068,0,12742398,0
-1.8514872,1.0220382,7.1470895,23.55027552,87.29838333,125.429023742676,6.068,0,12742419,0
-4.7653832,-3.402458,10.15885,23.55027552,87.29838333,125.429023742676,6.068,0,12742460,0
-1.9642547,-8.196464,16.497456,23.55027552,87.29838333,125.429023742676,6.068,0,12742500,0
-1.7901146,-6.950919,13.021582,23.55027552,87.29838333,125.429023742676,6.068,0,12742540,0
-1.3635861,0.4325608,8.5580225,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742580,0
-1.0076421,1.8415236,5.294492,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742621,0
-0.9290771,0.35606837,8.063795,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742662,0
-1.389076,-1.2102715,10.047742,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742701,0
-2.2662425,-4.317158,11.77294,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742744,0
-2.4368944,0.8911733,7.5655575,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742782,0
-2.0676205,-1.5299025,11.817827,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742803,0
-2.724809,-2.6186097,10.137614,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742842,0
-0.8823001,1.0272049,8.262462,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742863,0
-0.93381137,3.399395,5.5878844,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742902,0
-0.65684164,0.23228474,9.504047,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742943,0
-2.4498343,0.13472709,8.518205,23.5502468,87.29842113,129.493743896484,4.5509996,0,12742984,0
-2.022166,0.04878214,7.8712454,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743024,0
-1.8288442,-1.2954478,10.345499,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743045,0
-1.7880975,0.84484214,7.9884315,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743084,0
-2.1938522,-1.7217166,9.991992,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743123,0
-0.8941241,2.4773319,5.9169645,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743144,0
-0.5696949,3.2124946,7.384685,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743184,0
-2.0748727,1.3965422,7.243422,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743225,0
-1.2672879,2.6687102,6.545001,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743265,0
-1.188991,1.8987478,7.0943785,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743305,0
-2.039249,-1.7901746,10.448926,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743346,0
-2.7810266,-0.9583005,10.1912985,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743386,0
-1.5065998,1.7500609,8.254662,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743426,0
-0.84917504,-0.20251678,10.225772,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743467,0
-0.4298343,6.374329,4.2743583,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743507,0
0.28390044,6.4141564,4.4879827,23.5502468,87.29842113,129.493743896484,4.5509996,0,12743547,0
-1.5997428,-1.6913472,11.281501,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743588,0
-5.7216372,-2.323474,11.07419,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743629,0
-1.9725529,0.74735737,9.12249,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743667,0
-3.0595498,-2.3452208,12.35117,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743709,0
-3.82968,0.08196071,9.124002,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743749,0
-0.51585144,0.6503991,8.939834,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743790,0
-2.262445,1.3341999,8.351723,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743811,0
-2.7212343,2.41865,10.406343,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743850,0
-3.1369984,-5.7487707,14.123156,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743890,0
-1.7632736,7.0812197,5.1177783,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743911,0
-4.698368,-1.7712593,10.920433,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743950,0
-2.79259,-3.4008353,12.7668295,23.55021296,87.29846974,127.057434082031,4.5509996,0,12743990,0
-2.987481,-3.583744,11.390211,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744031,0
-2.8322506,-2.4007204,13.04937,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744071,0
-2.6813395,-0.42554882,10.198188,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744110,0
-2.59045,2.221849,7.7540283,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744131,0
-3.114175,0.113962784,10.017892,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744171,0
-1.8669276,1.8523463,8.683356,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744192,0
-1.7446241,0.77043223,10.505291,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744232,0
-0.83701503,0.13145547,9.27609,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744273,0
-1.40993,0.33324805,10.578775,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744313,0
-0.81263566,5.2587795,6.9435744,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744353,0
-2.0210717,1.209949,9.843378,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744395,0
-0.21671908,-0.48840305,10.673099,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744434,0
-0.3681001,1.6885976,8.980473,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744474,0
-1.2454113,-2.0271466,11.572011,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744495,0
-1.2385684,3.0110328,7.856898,23.55021296,87.29846974,127.057434082031,4.5509996,0,12744517,0
-1.2589471,5.284093,6.974469,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744554,0
-0.5075447,3.9627225,6.5648947,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744595,0
-1.7862147,1.0552677,10.8045845,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744636,0
-2.1735864,-3.1943698,13.001749,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744676,0
-0.7543947,-2.0955787,11.38065,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744715,0
-0.65627724,3.9246626,8.033747,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744756,0
-0.8317748,4.5154915,7.6939077,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744796,0
-2.8679993,-0.5589651,10.531335,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744817,0
-3.9801877,-2.422071,10.872505,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744856,0
-0.22710156,3.3118362,7.5692706,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744877,0
-0.040563796,0.6518102,10.144587,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744899,0
-2.0027168,5.410882,3.9764376,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744937,0
0.11198349,6.999871,4.4639344,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744977,0
-5.6766496,-8.482294,16.455627,23.5501929,87.29851565,115.358917236328,4.5509996,0,12744999,0
-0.31318277,-0.8939035,9.063444,23.5501929,87.29851565,115.358917236328,4.5509996,0,12745038,0
-1.1574206,5.5319266,7.1437454,23.5501929,87.29851565,115.358917236328,4.5509996,0,12745078,0
-1.4490746,1.3960198,9.504139,23.5501929,87.29851565,115.358917236328,4.5509996,0,12745122,0
-3.4714112,-1.7051159,10.8677,23.5501929,87.29851565,115.358917236328,4.5509996,0,12745159,0
-5.6619425,-2.8574345,10.649636,23.5501929,87.29851565,115.358917236328,4.5509996,0,12745200,0
