x=0.05155945 , y=3.046524 , z=9.124908
x=7.7950287 , y=-0.8678436 , z=13.054245
x=4.3135834 , y=1.56604 , z=13.672104
x=-4.2149963 , y=1.5693665 , z=8.26535
x=-8.685501 , y=6.9856873 , z=14.556702
x=-2.8070068 , y=4.9837036 , z=1.1512451
x=5.478073 , y=6.9502563 , z=0.73947144
x=4.5711975 , y=6.3254395 , z=6.6792755
x=-3.5545197 , y=2.0714417 , z=10.021637
x=-7.0130463 , y=1.1903839 , z=18.485565
x=-1.8284607 , y=-2.334137 , z=13.965607
x=4.88295 , y=0.68310547 , z=21.592453
x=6.623352 , y=0.29039 , z=12.102554
x=-0.43016052 , y=5.662323 , z=13.812622
x=-8.292526 , y=6.8617706 , z=3.254013
x=-7.3059235 , y=8.544952 , z=-5.3687744
x=1.6802979 , y=9.914337 , z=-3.377243
x=7.2746735 , y=8.92659 , z=2.5539246
x=3.204712 , y=6.622284 , z=9.382355
x=-4.3826904 , y=2.6893768 , z=8.098145
x=-7.3248596 , y=0.78582764 , z=9.354904
x=-3.060318 , y=-1.4133148 , z=12.458893
x=4.334366 , y=-1.1536102 , z=19.889267
x=7.5168915 , y=-0.5188904 , z=21.261292
x=3.170288 , y=0.17810059 , z=12.596588
x=-4.5665283 , y=3.4688263 , z=7.455078
x=-7.5280457 , y=4.9713287 , z=0.9697571
x=-3.4948578 , y=8.790726 , z=7.153549
x=2.2204285 , y=5.376114 , z=-0.9369049
x=2.8457336 , y=6.460144 , z=7.9377747
x=-0.48898315 , y=4.192108 , z=8.618546
x=-3.7493134 , y=3.5933838 , z=9.100113
x=-2.8841705 , y=4.5715027 , z=14.88504
x=2.6994781 , y=3.53125 , z=10.473923
x=6.2844696 , y=8.058411 , z=14.780914
x=2.9021149 , y=6.3435364 , z=0.13825989
x=-6.1521606 , y=9.291809 , z=4.6020813
x=-9.434647 , y=6.6130524 , z=2.2843628
x=-1.9940948 , y=4.1428223 , z=3.433731
x=7.740677 , y=3.046463 , z=11.589523
x=7.9965363 , y=-0.32484436 , z=13.035919
x=-2.1811829 , y=-1.8077393 , z=17.104462
x=-10.759766 , y=-3.2451782 , z=17.584366
x=-7.6416626 , y=-2.6618958 , z=15.125977
x=3.5191956 , y=-0.34248352 , z=12.741455
x=9.105911 , y=2.7099 , z=12.89389
x=2.5090485 , y=5.31192 , z=12.067902
x=-6.946533 , y=4.6988983 , z=2.142868
x=-7.735611 , y=7.3948975 , z=2.1900177
x=-1.3518982 , y=8.090332 , z=1.7107239
x=2.9364624 , y=8.849136 , z=7.1910095
x=1.8267822 , y=5.679779 , z=5.641968
x=-2.0309143 , y=5.491745 , z=10.592148
x=-2.817749 , y=3.600006 , z=7.0016937
x=-0.06512451 , y=4.451111 , z=10.842712
x=2.552002 , y=4.273285 , z=14.802048
x=1.9407349 , y=2.3512115 , z=10.529388
x=-0.1635437 , y=2.2294464 , z=5.670059
x=-2.5524445 , y=4.3365173 , z=6.8634644
x=-4.2265625 , y=5.7371674 , z=8.708191
x=-1.1323547 , y=4.9071045 , z=7.276596
x=5.7688446 , y=2.8623505 , z=1.6524048
x=5.0615234 , y=4.6469116 , z=12.789413
x=-3.018631 , y=0.7624512 , z=7.6737823
x=-7.6848755 , y=2.430893 , z=16.774445
x=-3.2338715 , y=0.32954407 , z=12.186951
x=4.3120575 , y=1.8474731 , z=12.14093
x=6.612625 , y=3.1842194 , z=11.278442
x=1.2963715 , y=4.145035 , z=5.8019714
x=-6.8356934 , y=6.3006897 , z=7.5134125
x=-8.61496 , y=4.475189 , z=4.9822845
x=-1.3054199 , y=6.9934387 , z=10.731918
x=6.1143646 , y=5.9085236 , z=3.230423
x=2.9226074 , y=6.389618 , z=6.101364
x=-5.237488 , y=3.5279236 , z=6.001938
x=-5.9430237 , y=2.6888275 , z=10.98317
x=1.525528 , y=2.8424683 , z=13.10466
x=5.6584625 , y=3.846344 , z=12.772034
x=0.6029053 , y=4.091217 , z=10.546783
x=-5.050888 , y=2.8542175 , z=1.7593842
x=-2.9298096 , y=6.219864 , z=5.655197
x=2.6754303 , y=7.7418213 , z=6.4567413
x=2.9028168 , y=6.362015 , z=2.9834747
x=-1.7770386 , y=2.504547 , z=5.696518
x=-2.9173584 , y=-0.8386688 , z=11.370834
x=0.33164978 , y=-0.7905426 , z=18.317993
x=2.0191345 , y=-2.1705627 , z=15.138565
x=-1.609024 , y=1.8726959 , z=21.628677
x=-5.011368 , y=-0.7547302 , z=8.552383
x=-0.87098694 , y=3.3809204 , z=9.847275
x=6.2649994 , y=5.6628113 , z=4.1937103
x=3.4309845 , y=7.7899475 , z=1.1182404
x=-7.6312256 , y=9.317688 , z=8.793808
x=-10.086487 , y=4.4415894 , z=0.9140625
x=0.22807312 , y=5.8700714 , z=8.834122
x=9.597549 , y=4.1436157 , z=9.214523
x=5.632263 , y=5.291931 , z=15.88765
x=-5.1911316 , y=2.552948 , z=9.4778595
x=-8.528488 , y=1.8578644 , z=6.29245
x=-1.5896759 , y=3.5299988 , z=12.0224
x=6.4231567 , y=3.6304169 , z=10.656525
x=5.47052 , y=3.5784302 , z=7.6293488
x=-2.607788 , y=2.9125366 , z=6.5608063
x=-7.0549164 , y=3.6662292 , z=7.651642
x=-3.0538025 , y=3.9156952 , z=3.7125702
x=2.7413025 , y=5.257889 , z=5.729782
x=3.2200012 , y=4.83992 , z=11.696793
x=1.7822723 , y=2.3983002 , z=10.367645
x=1.9714508 , y=2.3352509 , z=9.638367
x=-0.25457764 , y=1.8508301 , z=8.849396
x=-5.9748383 , y=2.946289 , z=15.548843
x=-6.4973297 , y=-0.74432373 , z=8.909103
x=0.8288269 , y=2.3468475 , z=16.215118
x=6.557663 , y=2.489029 , z=9.923706
x=0.2854309 , y=5.5952606 , z=10.086273
x=-9.554321 , y=5.143936 , z=4.299759
x=-8.1345215 , y=5.1810303 , z=-0.86001587
x=3.3727722 , y=9.706467 , z=10.16452
x=10.173126 , y=6.992325 , z=1.9822998
x=2.9882355 , y=8.750595 , z=6.8705597
x=-8.542099 , y=5.0858765 , z=7.1668854
x=-8.0551605 , y=2.870163 , z=5.868347
x=4.411621 , y=3.615921 , z=9.782349
x=11.6502075 , y=2.5885315 , z=9.764801
x=3.95607 , y=2.2304382 , z=13.9327545
x=-8.4418335 , y=-1.2675323 , z=11.30069
x=-9.426865 , y=-1.3519745 , z=12.128174
x=1.0624695 , y=1.3581085 , z=13.354874
x=8.254288 , y=2.680313 , z=8.758148
x=3.575592 , y=4.474121 , z=10.02739
x=-4.6789246 , y=3.1520538 , z=5.888138
x=-6.4562683 , y=4.12558 , z=6.184738
x=-3.4032135 , y=3.0514526 , z=6.067566
x=-1.1914673 , y=2.108551 , z=14.585144
x=0.7664795 , y=-1.1027222 , z=15.390106
x=2.4776154 , y=0.2568817 , z=19.270721
x=0.9930725 , y=3.3339539 , z=15.470383
x=-3.6327057 , y=7.6108856 , z=6.744461
x=-5.061264 , y=10.702484 , z=0.6874237
x=0.24163818 , y=9.880753 , z=-7.064377
x=5.4070587 , y=11.014938 , z=0.7582092
x=3.4106293 , y=7.572281 , z=2.2505188
x=-4.7993317 , y=5.800888 , z=6.0390625
x=-9.628494 , y=1.4820251 , z=11.100555
x=-3.0898132 , y=-2.3851929 , z=15.310532
x=9.072067 , y=-1.3337402 , z=20.94838
x=13.5633545 , y=-2.9690704 , z=8.169708
x=2.9446259 , y=5.2552185 , z=19.107285
x=-9.127411 , y=3.4711456 , z=6.682907
x=-7.369705 , y=4.2723846 , z=0.22697449
x=3.989441 , y=4.6123962 , z=4.796997
x=6.8314667 , y=3.553009 , z=11.738068
x=-1.7052612 , y=1.641922 , z=14.641602
x=-8.28685 , y=-1.1837463 , z=11.182449
x=-5.2743073 , y=0.96513367 , z=16.837173
x=2.2716522 , y=1.4234619 , z=11.1923065
x=3.5360413 , y=5.401535 , z=13.333649
x=-1.3054047 , y=7.3680573 , z=7.5572815
x=-4.912216 , y=9.369247 , z=0.9556732
x=-2.575348 , y=10.689697 , z=-0.8328552
x=1.9164581 , y=11.4387665 , z=2.5511322
x=2.3443146 , y=9.160522 , z=3.2334595
x=-0.009017944 , y=5.5782166 , z=1.087677
x=-0.93489075 , y=3.9532318 , z=6.326721
x=0.0769043 , y=0.18522644 , z=7.924225
x=1.4055634 , y=-1.6784668E-4 , z=20.445267
x=2.5856018 , y=-2.7186127 , z=20.935226
x=3.3505402 , y=-3.6635895 , z=14.0522
x=1.9321747 , y=-1.0667267 , z=14.530533
x=-1.3388367 , y=0.03265381 , z=10.492523
x=-4.0758667 , y=4.838974 , z=16.488068
x=-1.7757874 , y=1.0718689 , z=1.5974426
x=1.892334 , y=5.4899597 , z=10.833084
x=2.1406708 , y=2.6286163 , z=5.905777
x=-2.6512299 , y=3.930069 , z=10.518784
x=-6.351776 , y=4.811447 , z=13.15303
x=-5.9096375 , y=4.050522 , z=6.650894
x=-1.2765198 , y=6.6844025 , z=8.926086
x=4.6323395 , y=6.513611 , z=3.288681
x=4.5542297 , y=10.064255 , z=7.7244263
x=-1.2324066 , y=9.43222 , z=2.2440643
x=-4.8082733 , y=9.997253 , z=-0.9080658
x=-2.4503326 , y=9.578384 , z=-0.9207611
x=1.21875 , y=5.359314 , z=0.7103882
x=1.8465271 , y=1.9213715 , z=13.512405
x=1.0314789 , y=-1.9276733 , z=18.445679
x=0.6129608 , y=-2.3115845 , z=18.783005
x=0.3022461 , y=-2.4045563 , z=12.521118
x=0.0043640137 , y=0.030792236 , z=13.361191
x=1.1761627 , y=1.390564 , z=12.3719635
x=2.6125488 , y=3.3766022 , z=9.365051
x=0.3965912 , y=4.4370575 , z=4.232483
x=-5.4992676 , y=5.0757446 , z=6.704651
x=-6.9721375 , y=4.40361 , z=13.101501
x=1.0382538 , y=1.5064087 , z=8.247772
x=8.5742035 , y=4.259735 , z=13.131363
x=4.8183594 , y=4.8139954 , z=8.484528
x=-7.6805267 , y=7.952652 , z=8.548294
x=-14.084625 , y=6.307022 , z=1.7137146
x=-5.167633 , y=5.8811493 , z=0.17355347
x=9.296143 , y=7.7971497 , z=8.069702
x=13.278687 , y=7.166916 , z=7.3377533
x=1.2107849 , y=7.7724304 , z=6.716446
x=-12.566406 , y=3.3416138 , z=2.9462433
x=-10.689423 , y=1.5496826 , z=9.173798
x=4.0004883 , y=0.3670349 , z=14.722229
x=13.942993 , y=-0.9838867 , z=12.056183
x=7.4614716 , y=2.0143433 , z=23.078873
x=-5.706238 , y=-2.4888 , z=9.313431
x=-10.053268 , y=-1.9671631 , z=10.721573
x=-1.6163025 , y=-1.2511292 , z=14.438385
x=6.78566 , y=2.955185 , z=20.772247
x=5.4628296 , y=5.145279 , z=9.257233
x=-3.0885315 , y=6.1770325 , z=-7.29628
x=-8.554825 , y=10.244049 , z=-4.2141266
x=-4.3674316 , y=11.210648 , z=-0.068344116
x=4.2723083 , y=11.038437 , z=3.532013
x=6.775894 , y=8.072479 , z=2.6667786
x=-1.5096283 , y=4.7739563 , z=7.820877
x=-10.632217 , y=0.18205261 , z=14.087158
x=-8.319 , y=-2.8175964 , z=21.656982
x=2.5270538 , y=-4.7010803 , z=23.249298
x=9.903778 , y=-2.3385162 , z=26.536484
x=6.755066 , y=2.1366577 , z=19.581924
x=-2.539505 , y=3.9688568 , z=-6.336838
x=-9.601944 , y=11.745285 , z=-6.3937836
x=-7.166687 , y=11.672363 , z=-12.559998
x=2.9326477 , y=12.20961 , z=-4.939209
x=11.755417 , y=8.05542 , z=-2.414322
x=7.3306427 , y=3.266983 , z=6.381653
x=-7.7922974 , y=0.885376 , z=28.016663
x=-13.20018 , y=-9.363129 , z=19.498703
x=-3.7402344 , y=-5.79982 , z=37.47899
x=11.985306 , y=-3.3799286 , z=30.397263
x=17.287903 , y=1.8711548 , z=15.748108
x=4.4677124 , y=4.8951416 , z=0.2192688
x=-10.936905 , y=7.1364136 , z=-5.357086
x=-13.0998535 , y=7.0315247 , z=-3.824936
x=-1.5904694 , y=4.7803497 , z=1.173645
x=5.853607 , y=2.5929413 , z=12.565796
x=0.16459656 , y=-0.5410614 , z=21.167511
x=-8.373917 , y=-1.38974 , z=22.671478
x=-6.391983 , y=-1.3088837 , z=12.512604
x=3.792633 , y=4.657074 , z=14.251678
x=8.795929 , y=8.83876 , z=12.759033
x=3.4958344 , y=8.229782 , z=-1.3414307
x=-5.5775757 , y=8.594971 , z=-4.1588593
x=-10.090378 , y=7.918228 , z=1.8480988
x=-5.5931396 , y=7.643936 , z=10.013535
x=4.764847 , y=3.3762054 , z=2.901764
x=9.903198 , y=4.0225983 , z=5.6490326
x=3.9401398 , y=1.0966492 , z=3.9182281
x=-4.0599365 , y=0.30363464 , z=10.390045
x=-4.55571 , y=2.3826141 , z=19.811035
x=-0.7140045 , y=0.9519501 , z=12.634308
x=1.7693024 , y=4.1653595 , z=8.258575
x=2.3984528 , y=6.4983063 , z=2.0417175
x=2.852188 , y=10.297653 , z=1.3607025
x=2.2252502 , y=11.903976 , z=-3.0563354
x=0.622406 , y=11.166733 , z=-2.6864777
x=0.20452881 , y=8.526413 , z=3.1763763
x=-1.0228729 , y=2.9442444 , z=8.677841
x=-4.71492 , y=-0.88960266 , z=20.372375
x=-7.3754425 , y=-4.583023 , z=24.546646
x=-4.2289734 , y=-4.1401978 , z=26.836578
x=2.90596 , y=-2.8672485 , z=19.300217
x=5.9955444 , y=-0.5108948 , z=12.101761
x=1.2297668 , y=4.8032074 , z=12.803375
x=-5.6417694 , y=6.6651764 , z=1.0909576
x=-6.8644104 , y=10.44574 , z=-5.4750824
x=-2.2041168 , y=10.891876 , z=-7.7312927
x=2.2922974 , y=9.797165 , z=0.7524109
x=4.790344 , y=4.677643 , z=0.8511505
x=4.023773 , y=3.2375336 , z=11.139328
x=0.15084839 , y=1.222168 , z=16.407745
x=-3.4720612 , y=-1.202774 , z=17.796814
x=-3.1399841 , y=-3.4882507 , z=22.633698
x=1.0254211 , y=-4.042862 , z=26.265472
x=6.195526 , y=-3.9550018 , z=18.80101
x=7.291931 , y=-0.5864258 , z=10.539902
x=-0.09233093 , y=4.728531 , z=11.13916
x=-10.171127 , y=3.6381989 , z=1.393692
x=-10.102219 , y=3.54187 , z=-1.0505066
x=0.7640686 , y=4.704788 , z=6.7376404
x=6.560623 , y=6.3043365 , z=11.666031
x=-1.7337952 , y=6.8476105 , z=10.821747
x=-10.774963 , y=2.7657928 , z=0.6573181
x=-6.5249023 , y=7.786316 , z=15.592224
x=6.4905396 , y=6.8286896 , z=8.44046
x=11.153992 , y=11.434967 , z=8.0538025
x=2.3980255 , y=11.658112 , z=1.3934937
x=-6.8578644 , y=8.418961 , z=-9.664597
x=-6.167877 , y=8.730545 , z=1.10495
x=2.8978424 , y=3.4318848 , z=2.6289368
x=6.4833984 , y=2.2709503 , z=18.20198
x=2.146698 , y=-3.3717957 , z=16.128937
x=-3.1840057 , y=-5.2715607 , z=19.810928
x=-2.4402618 , y=-4.978531 , z=24.808716
x=2.5816803 , y=-3.3668976 , z=23.500824
x=5.5173645 , y=-0.88290405 , z=18.648407
x=2.7618256 , y=0.671875 , z=9.891647
x=-2.8467255 , y=2.6601105 , z=6.006897
x=-6.5163116 , y=5.4532013 , z=8.085693
x=-6.6728363 , y=7.996475 , z=8.3671875
x=-3.3696442 , y=7.540436 , z=-0.30471802
x=1.0641632 , y=8.629272 , z=1.4697723
x=3.1478577 , y=7.232895 , z=0.7219391
x=-0.049331665 , y=8.919571 , z=4.427948
x=-6.58667 , y=9.389786 , z=6.0222473
x=-8.174194 , y=6.1897125 , z=-2.683319
x=-1.8181915 , y=7.608185 , z=9.42099
x=6.934433 , y=2.5932922 , z=7.346634
x=8.492523 , y=3.5632935 , z=20.356216
x=3.822174 , y=-0.34858704 , z=12.346176
x=-1.4607697 , y=2.1670074 , z=10.515198
x=-1.3916779 , y=3.5016327 , z=8.280289
x=2.4517212 , y=2.3733826 , z=4.010483
x=2.5078125 , y=3.6757965 , z=10.545013
x=-4.4147186 , y=1.452301 , z=13.804474
x=-7.7233734 , y=1.1806793 , z=13.041183
x=-1.24823 , y=1.5703888 , z=9.891144
x=5.8898926 , y=3.6398926 , z=14.395782
x=4.766464 , y=4.7712555 , z=15.2235565
x=-1.4784088 , y=4.3498077 , z=6.4948425
x=-5.738907 , y=9.230698 , z=9.14238
x=-5.79126 , y=9.70314 , z=0.41131592
x=-2.5980072 , y=9.232605 , z=-0.9258423
x=3.250122 , y=7.0832367 , z=2.8740234
x=7.217331 , y=6.5717773 , z=6.2569733
x=3.4751587 , y=5.0215607 , z=2.1849365
x=-5.5781403 , y=3.7153625 , z=5.2352753
x=-9.380234 , y=0.22357178 , z=13.271576
x=-2.6537476 , y=-4.1543427 , z=16.795761
x=7.4121704 , y=-3.3584747 , z=25.509827
x=9.983414 , y=-2.1676483 , z=20.888763
x=0.91438293 , y=2.0453186 , z=14.042984
x=-9.746628 , y=2.5422516 , z=4.9481964
x=-7.2665253 , y=5.137924 , z=5.059128
x=5.574478 , y=5.5905304 , z=3.3327942
x=9.712021 , y=5.114624 , z=3.8424683
x=-3.2310638 , y=3.4243164 , z=11.230423
x=-15.962128 , y=-0.2565155 , z=17.652267
x=-11.806671 , y=-1.1562042 , z=20.21083
x=5.72435 , y=0.63298035 , z=12.090759
x=14.552322 , y=7.5550385 , z=12.909866
x=5.3022156 , y=10.014572 , z=4.01149
x=-7.5153046 , y=8.694031 , z=-10.515869
x=-8.972549 , y=12.798264 , z=2.5060577
x=-0.75564575 , y=10.423065 , z=-1.1238098
x=2.0324097 , y=9.396774 , z=5.6958466
x=-0.30125427 , y=2.147873 , z=2.4770508
x=-0.44462585 , y=0.04978943 , z=13.177155
x=2.1914368 , y=-1.4346771 , z=19.102753
x=2.2460175 , y=-2.5930939 , z=16.540054
x=-1.6453857 , y=-2.721527 , z=16.70845
x=-4.0422974 , y=-2.50148 , z=16.847015
x=-0.47485352 , y=0.5935211 , z=16.32808
x=4.549103 , y=3.7994843 , z=5.899063
x=2.8212433 , y=8.039459 , z=1.1204376
x=-2.8047943 , y=8.728378 , z=0.14082336
x=-2.0860596 , y=8.224899 , z=1.2303925
x=2.9035034 , y=6.32489 , z=2.719635
x=0.17810059 , y=3.0034637 , z=7.1703186
x=-8.797974 , y=2.1444397 , z=23.083954
x=-9.488449 , y=-1.4293365 , z=23.061783
x=1.5468903 , y=-0.35768127 , z=17.629364
x=13.279358 , y=3.0198975 , z=8.843384
x=10.239716 , y=8.592743 , z=9.211304
x=-4.715027 , y=7.7006073 , z=-3.1633148
x=-13.22612 , y=9.022491 , z=-4.821213
x=-8.570541 , y=9.907135 , z=2.6350555
x=1.3554993 , y=4.898361 , z=-2.7682495
x=5.4744415 , y=5.956421 , z=14.09407
x=4.7647247 , y=0.049453735 , z=10.112503
x=2.2371826 , y=2.5692902 , z=16.065216
x=-0.77041626 , y=0.8406677 , z=5.9677887
x=-5.0867615 , y=0.26696777 , z=7.200485
x=-7.0285187 , y=-0.6364136 , z=17.795212
x=-1.8898468 , y=-2.4269562 , z=23.042313
x=7.9299164 , y=-0.896698 , z=16.877762
x=10.114059 , y=3.5924683 , z=10.3328705
x=-0.34684753 , y=6.5512085 , z=3.6963654
x=-10.968536 , y=6.377472 , z=-1.5310822
x=-7.810196 , y=6.1295166 , z=-0.86634827
x=3.3454285 , y=6.8399353 , z=5.6844635
x=5.909424 , y=5.5492096 , z=10.725922
x=-2.818222 , y=2.8392944 , z=15.27121
x=-8.376221 , y=-0.14967346 , z=13.948624
x=-2.4271698 , y=3.083496 , z=19.240875
x=7.0697784 , y=5.7486877 , z=10.564377
x=6.728882 , y=8.962326 , z=1.57341
x=-2.4228668 , y=7.4311676 , z=-1.5227356
x=-6.1414185 , y=6.0158386 , z=8.143402
x=0.33137512 , y=2.2536469 , z=5.54718
x=3.1653442 , y=2.3127747 , z=8.537689
x=-3.876114 , y=1.8618469 , z=14.203293
x=-7.490158 , y=-1.1195831 , z=14.500992
x=3.225357 , y=-2.3108826 , z=8.31189
x=12.832794 , y=0.7741394 , z=15.319733
x=6.7356567 , y=0.7924652 , z=14.427277
x=-6.366974 , y=3.5967102 , z=14.215866
x=-11.156387 , y=4.972183 , z=8.505722
x=-4.2920685 , y=8.614487 , z=-0.45996094
x=4.712204 , y=10.321732 , z=-3.9611053
x=6.8395844 , y=11.257095 , z=2.7023468
x=3.2008362 , y=9.728455 , z=1.5684814
x=-1.2465363 , y=6.7206573 , z=-2.557129
x=-6.370682 , y=5.373764 , z=10.184402
x=-8.785263 , y=-0.23669434 , z=15.114441
x=-5.539505 , y=-2.9993286 , z=26.852646
x=2.2873383 , y=-6.7038727 , z=24.944778
x=8.27182 , y=-4.2143555 , z=24.94049
x=6.2966614 , y=1.4507294 , z=19.095795
x=-3.5457306 , y=7.192154 , z=2.5218658
x=-10.940002 , y=10.182205 , z=-14.348999
x=-5.974945 , y=12.096115 , z=-13.5169525
x=6.3134155 , y=10.572464 , z=-5.040634
x=11.073471 , y=7.491501 , z=5.2893677
x=1.1244354 , y=3.5589905 , z=10.575531
x=-13.548996 , y=-1.2644501 , z=14.982422
x=-14.489639 , y=-4.2985077 , z=24.975342
x=1.6571503 , y=-6.4648895 , z=24.703354
x=17.794601 , y=-3.499115 , z=26.576126
x=15.624817 , y=2.7024536 , z=23.5374
x=-3.0460358 , y=1.9008636 , z=-2.0989227
x=-17.861221 , y=7.098282 , z=0.8490448
x=-11.361404 , y=7.3966217 , z=0.43289185
x=5.6807556 , y=9.931915 , z=4.8458557
x=9.588364 , y=5.1756287 , z=-2.2208557
x=-1.7108002 , y=3.1779633 , z=10.738449
x=-8.941696 , y=-0.28819275 , z=21.275116
x=-2.0465698 , y=-4.129669 , z=18.388443
x=7.7513733 , y=1.6766357 , z=30.416138
x=9.360779 , y=3.530716 , z=18.713669
x=2.815155 , y=9.071396 , z=-0.65696716
x=-3.0522308 , y=16.511337 , z=-9.860733
x=-4.439911 , y=19.821732 , z=-29.869583
x=-3.8871918 , y=17.597565 , z=-35.015396
x=0.78396606 , y=12.4552 , z=-4.2531586
x=6.80188 , y=2.549469 , z=11.928635
x=3.8451233 , y=-4.784439 , z=20.958572
x=-7.713913 , y=-8.877502 , z=40.748154
x=-15.668274 , y=-12.238373 , z=45.74324
x=-8.128616 , y=-13.513443 , z=32.673813
x=11.362457 , y=-8.838852 , z=7.639862
x=20.539612 , y=7.0637665 , z=7.9594574
x=6.8752747 , y=13.551727 , z=2.4346313
x=-15.368225 , y=9.161224 , z=-11.178955
x=-23.927872 , y=4.7619324 , z=-1.2928619
x=-11.95018 , y=-0.18070984 , z=11.544113
x=5.3546295 , y=0.82022095 , z=29.395508
x=15.780853 , y=-4.441986 , z=21.091644
x=12.8177185 , y=-0.5352173 , z=31.519608
x=1.9620819 , y=1.5696716 , z=27.927246
x=-6.5364227 , y=4.074356 , z=7.243103
x=-4.757843 , y=12.6770935 , z=-13.853104
x=-0.5371399 , y=19.107437 , z=-22.695023
x=0.057403564 , y=17.215576 , z=-30.37436
x=3.0737457 , y=11.905624 , z=-14.383392
x=7.9302826 , y=6.54364 , z=11.5173645
x=5.3819275 , y=-2.4492493 , z=17.4552
x=-4.0815735 , y=-6.9089355 , z=34.027008
x=-10.994614 , y=-8.228317 , z=43.36534
x=-6.7998047 , y=-7.5343475 , z=31.646042
x=7.4523315 , y=-3.6919556 , z=7.309662
x=14.879135 , y=7.8936157 , z=-4.4933777
x=5.6569366 , y=14.833603 , z=-7.923584
x=-10.606812 , y=13.006577 , z=-13.474091
x=-18.657715 , y=8.684998 , z=-6.799942
x=-16.272766 , y=2.1053314 , z=12.092133
x=-5.248932 , y=-4.970642 , z=20.32759
x=9.205505 , y=-5.010971 , z=32.4738
x=18.47905 , y=-2.7803192 , z=33.494522
x=12.310226 , y=2.784958 , z=27.837463
x=-4.796982 , y=6.4234467 , z=13.122437
x=-14.075836 , y=12.318222 , z=1.2642975
x=-4.717743 , y=13.328537 , z=-26.075363
x=6.500366 , y=16.183884 , z=-18.534714
x=6.090744 , y=11.303024 , z=2.5292816
x=-0.17640686 , y=-0.65800476 , z=1.4412537
x=-3.0777588 , y=-4.732071 , z=11.780502
x=-5.652527 , y=-5.810272 , z=37.79596
x=-3.8705292 , y=-8.138199 , z=35.62755
x=3.7030792 , y=-4.0468597 , z=30.214264
x=12.671417 , y=3.451416 , z=-1.8881683
x=6.6152496 , y=13.055893 , z=-21.043304
x=-7.8889923 , y=14.377823 , z=-29.272919
x=-12.492508 , y=15.410904 , z=8.963684
x=-1.4448242 , y=3.2933197 , z=7.228882
x=3.3954315 , y=-2.8757782 , z=16.694977
x=-4.908478 , y=-5.7991943 , z=34.416763
x=-11.153946 , y=-8.898331 , z=33.653656
x=-4.193512 , y=-7.548004 , z=31.188538
x=10.677185 , y=-4.7402344 , z=21.570282
x=14.4048 , y=2.2228546 , z=14.097839
x=1.0485535 , y=6.7474976 , z=7.5081177
x=-14.224945 , y=10.694031 , z=1.324997
x=-14.445831 , y=11.590698 , z=-18.427567
x=-1.4555359 , y=15.057114 , z=-18.82602
x=10.558792 , y=15.0507965 , z=-14.938248
x=12.062164 , y=13.61853 , z=-7.425186
x=5.069809 , y=11.7035675 , z=10.28978
x=-2.2064362 , y=4.06221 , z=14.00766
x=-5.0771027 , y=-1.5273132 , z=24.195602
x=-3.455902 , y=-7.3122406 , z=30.165192
x=1.9248657 , y=-8.49498 , z=31.325592
x=8.43837 , y=-6.8497467 , z=22.103638
x=10.007263 , y=-1.7585144 , z=12.569992
x=1.0659943 , y=4.0617065 , z=7.85231
x=-11.246063 , y=1.9057312 , z=-12.744476
x=-16.743439 , y=6.267212 , z=3.7552643
x=-8.799438 , y=1.9178772 , z=3.182312
x=1.7810059 , y=5.052658 , z=15.001053
x=7.225601 , y=3.3529663 , z=10.459
x=3.921997 , y=6.9550934 , z=13.768082
x=-3.3565063 , y=7.693863 , z=11.814789
x=-2.9677734 , y=8.751419 , z=5.748657
x=3.522049 , y=13.181747 , z=5.9739685
x=4.424225 , y=13.586563 , z=-8.616592
x=-4.9042053 , y=12.417557 , z=-10.5742035
x=-10.850601 , y=4.740326 , z=-5.2201843
x=-2.3929443 , y=-0.1892395 , z=13.1345215
x=10.366043 , y=-2.982544 , z=21.675247
x=11.393524 , y=-5.525421 , z=18.010849
x=-1.0647278 , y=-4.3986664 , z=26.261581
x=-11.265564 , y=-5.4203644 , z=26.313995
x=-6.7338867 , y=-4.3986816 , z=17.224548
x=6.3700256 , y=1.0631561 , z=7.761856
x=10.21936 , y=8.043884 , z=4.08757
x=-0.4618683 , y=9.653381 , z=0.8884735
x=-8.96875 , y=8.194092 , z=-0.4630127
x=-4.0504456 , y=6.3349457 , z=1.306778
x=2.5771637 , y=5.8533936 , z=9.457489
x=-0.9778137 , y=5.3229675 , z=17.787247
x=-7.926895 , y=-0.58613586 , z=6.294098
x=-6.976471 , y=2.4248352 , z=12.536758
x=2.5956268 , y=4.6819763 , z=14.871262
x=8.964676 , y=8.908997 , z=8.6953125
x=5.2672424 , y=10.782715 , z=-5.9032593
x=-4.4387665 , y=9.987335 , z=-10.5147705
x=-8.268188 , y=7.2895203 , z=-2.6877441
x=-1.843216 , y=0.06619263 , z=4.352005
x=5.8246613 , y=-1.4066315 , z=26.508957
x=7.631073 , y=-4.7806244 , z=26.823502
x=3.3272095 , y=-6.184662 , z=17.847137
x=-3.417282 , y=-1.8627472 , z=23.235886
x=-4.8702393 , y=0.18670654 , z=15.628647
x=-0.41662598 , y=5.266281 , z=11.718185
x=3.2147217 , y=6.820236 , z=1.7502289
x=0.35839844 , y=9.154877 , z=-0.08526611
x=-5.6582794 , y=8.50885 , z=-2.0161896
x=-7.9381256 , y=8.138718 , z=2.5553436
