x,y,z
0.6281128 , 4.726944 , 8.357605
0.65634155 , 4.736023 , 8.377167
0.67092896 , 4.749542 , 8.346985
0.6844635 , 4.747757 , 8.311935
0.6781769 , 4.7533875 , 8.290237
0.6704407 , 4.774109 , 8.3211975
0.6606903 , 4.7688446 , 8.312424
0.6411896 , 4.7542267 , 8.316742
0.62976074 , 4.733322 , 8.334076
0.6468506 , 4.748886 , 8.289871
0.6840668 , 4.743286 , 8.313004
0.6620178 , 4.7504272 , 8.323288
0.6557312 , 4.743576 , 8.331299
0.647583 , 4.7499695 , 8.313538
0.6537781 , 4.7524414 , 8.285645
0.66127014 , 4.751358 , 8.295685
0.6706543 , 4.7438354 , 8.329651
0.662735 , 4.743149 , 8.349365
0.66567993 , 4.7525177 , 8.3390045
0.67204285 , 4.7616577 , 8.306061
0.6596222 , 4.764801 , 8.290131
0.63983154 , 4.760971 , 8.30127
0.6551819 , 4.7746277 , 8.3198395
0.66703796 , 4.7753143 , 8.324905
0.6468353 , 4.7500763 , 8.335907
0.6315918 , 4.745453 , 8.348679
0.6359863 , 4.740265 , 8.345184
0.6726837 , 4.7428284 , 8.337723
0.68426514 , 4.7446594 , 8.320984
0.6510925 , 4.740738 , 8.314804
0.649704 , 4.7418976 , 8.328659
0.6721039 , 4.748657 , 8.311905
0.6568756 , 4.733856 , 8.329605
0.66018677 , 4.6979218 , 8.354294
0.6914673 , 4.7087708 , 8.371826
0.6951599 , 4.71492 , 8.37706
0.6715088 , 4.7448425 , 8.334122
0.66186523 , 4.74675 , 8.309189
0.6577301 , 4.7453766 , 8.274216
0.6699066 , 4.74852 , 8.2968445
0.6627655 , 4.7397156 , 8.326675
0.6464844 , 4.722458 , 8.353821
0.6653137 , 4.7229004 , 8.392654
0.6595154 , 4.729538 , 8.370209
0.6542816 , 4.726288 , 8.377274
0.6453552 , 4.723984 , 8.374069
0.64668274 , 4.742752 , 8.336578
0.664978 , 4.751831 , 8.297791
0.67456055 , 4.7530823 , 8.285782
0.662796 , 4.7514954 , 8.292114
0.6700134 , 4.7479706 , 8.309692
0.7025604 , 4.736267 , 8.323761
0.7170105 , 4.741699 , 8.318176
0.64888 , 4.7367096 , 8.343643
0.59303284 , 4.7471924 , 8.342346
0.61805725 , 4.7422943 , 8.345917
0.65878296 , 4.7458496 , 8.31192
0.67134094 , 4.749115 , 8.277817
0.6333313 , 4.745102 , 8.301819
0.6201935 , 4.733368 , 8.340881
0.65956116 , 4.746765 , 8.347778
0.6764984 , 4.751831 , 8.319138
0.6433716 , 4.752243 , 8.319565
0.6014252 , 4.7581024 , 8.327469
0.6126404 , 4.747513 , 8.338623
0.6366272 , 4.7383575 , 8.335342
0.6717987 , 4.752228 , 8.308075
0.66874695 , 4.7463837 , 8.3029785
0.6631012 , 4.7478027 , 8.315521
0.6518402 , 4.72908 , 8.343826
0.65586853 , 4.700058 , 8.347183
0.6904297 , 4.689499 , 8.349319
0.69311523 , 4.6884155 , 8.358231
0.6924286 , 4.6658173 , 8.381943
0.6876831 , 4.671829 , 8.361633
0.68733215 , 4.6957703 , 8.316696
0.6882477 , 4.7310333 , 8.2769165
0.6798248 , 4.7425995 , 8.267288
0.7022095 , 4.73201 , 8.301941
0.70207214 , 4.7279053 , 8.32341
0.6822052 , 4.736664 , 8.324585
0.67892456 , 4.7361603 , 8.335007
0.67370605 , 4.7216187 , 8.349838
0.66625977 , 4.706253 , 8.352646
0.6735382 , 4.7018585 , 8.411545
0.6988373 , 4.6905975 , 8.402084
0.7123718 , 4.728241 , 8.359604
0.7271576 , 4.735016 , 8.319626
0.7107086 , 4.7450104 , 8.290924
0.7159729 , 4.7588654 , 8.309128
0.7273712 , 4.7566223 , 8.30191
0.7448425 , 4.7582855 , 8.297607
0.71502686 , 4.766449 , 8.293777
0.68159485 , 4.7566223 , 8.273499
0.6429291 , 4.7480774 , 8.27388
0.6500397 , 4.7279816 , 8.3142395
0.6952667 , 4.7367554 , 8.350067
0.6882019 , 4.725952 , 8.367218
0.644516 , 4.718338 , 8.369873
0.6421356 , 4.7214813 , 8.350189
0.6669769 , 4.7335052 , 8.334442
0.68070984 , 4.734848 , 8.343155
0.6818695 , 4.735855 , 8.352097
