,ori,,
1582893364365,260.45868,-31.738161,-3.791955
1582893364392,260.57077,-32.02526,-3.8407695
1582893364401,260.74728,-32.504948,-3.6340108
1582893364420,260.5783,-31.810434,-3.5139682
1582893364440,260.1725,-32.000763,-3.7351825
1582893364459,260.71716,-32.690315,-3.787657
1582893364483,259.9444,-32.07557,-4.2138233
1582893364498,260.04935,-31.96185,-4.275253
1582893364519,259.59845,-32.090218,-4.7033877
1582893364539,260.098,-32.650734,-4.5362554
1582893364557,259.72195,-32.226414,-5.048081
1582893364577,260.28918,-32.642403,-4.7414675
1582893364606,260.11713,-32.402134,-5.050899
1582893364617,261.0276,-33.292343,-4.7856655
1582893364633,260.7153,-32.259865,-4.832703
1582893364651,261.0647,-32.425392,-4.6745553
1582893364672,261.2492,-32.42366,-4.8943887
1582893364689,261.7661,-33.22702,-4.83155
1582893364710,261.74167,-32.31878,-5.0605655
1582893364730,262.35892,-33.315792,-4.9176865
1582893364751,262.77014,-32.92322,-5.2913113
1582893364786,262.70697,-32.844547,-5.58145
1582893364787,263.3041,-32.81892,-6.0955343
1582893364804,262.98914,-32.408653,-6.479591
1582893364823,263.82385,-32.729275,-6.693615
1582893364844,263.98853,-32.846996,-7.1091223
1582893364864,264.67273,-32.65268,-7.378832
1582893364881,264.4941,-31.815756,-7.7038345
1582893364903,265.67172,-32.697876,-7.5618834
1582893364923,265.49088,-31.605915,-7.933702
1582893364944,266.54904,-32.35117,-7.7675977
1582893364959,266.82233,-32.000896,-7.941552
1582893364987,267.60126,-32.300514,-7.797297
1582893364996,267.4269,-31.092598,-7.7988706
1582893365017,268.1397,-32.145058,-7.8680596
1582893365035,268.86502,-32.861485,-7.8938394
1582893365054,268.50262,-32.00824,-7.826484
1582893365074,268.67776,-31.749302,-7.8354626
1582893365094,268.43665,-32.19134,-7.990348
1582893365115,268.5845,-32.197994,-7.737691
1582893365136,267.90884,-31.661898,-7.896747
1582893365177,268.26758,-32.314644,-7.651587
1582893365177,268.15143,-32.452965,-7.644026
1582893365189,268.13077,-32.06535,-7.1713386
1582893365208,267.46027,-31.278524,-6.8090725
1582893365227,267.82547,-32.346565,-6.4399185
1582893365245,267.97302,-33.033382,-6.189551
1582893365265,268.18118,-33.195457,-5.675762
1582893365286,267.59875,-31.930956,-5.464361
1582893365304,267.18695,-32.214138,-5.1407385
1582893365324,267.7491,-33.687233,-5.144013
1582893365358,267.0559,-33.199528,-4.9702077
1582893365360,266.1723,-31.848503,-4.6717496
1582893365384,266.17798,-33.105297,-4.7353716
1582893365401,266.38223,-34.165844,-4.274951
1582893365418,265.42728,-32.478573,-4.1177464
1582893365437,265.09457,-32.47698,-3.435851
1582893365457,264.9258,-32.988567,-3.1102564
1582893365476,264.5477,-33.29531,-2.6577122
1582893365497,264.2512,-33.108665,-2.5853567
1582893365517,263.56876,-33.01089,-2.616098
1582893365534,263.93436,-33.779808,-2.1764083
1582893365563,263.7185,-33.61461,-2.3278465
1582893365570,262.8703,-32.205322,-1.7710495
1582893365596,262.20715,-31.259487,-1.7948949
1582893365623,262.09625,-32.369442,-1.6125054
1582893365629,263.19775,-34.443317,-1.587867
1582893365648,262.74902,-33.672497,-1.2271731
1582893365668,262.14532,-31.998009,-0.9502664
1582893365688,261.9322,-32.82768,-1.0881658
