,ori,,
1582891843610,10.347382,-10.082756,-0.1130943
1582891843635,10.2276,-10.224215,-0.0625837
1582891843649,10.311096,-9.138584,-0.19710337
1582891843671,10.2724,-9.394636,0.04756187
1582891843690,10.203705,-10.52819,0.09539698
1582891843714,10.183594,-10.547394,0.10752784
1582891843731,10.232971,-8.750276,0.13486546
1582891843767,10.257996,-8.540328,0.14566305
1582891843775,10.028534,-11.234587,0.25038743
1582891843791,9.990906,-10.065417,0.27785075
1582891843812,10.04071,-8.320241,0.41436395
1582891843831,9.9166565,-9.604846,0.558679
1582891843852,9.74118,-11.475231,0.6146321
1582891843871,9.606049,-11.172117,0.8301632
1582891843893,9.644684,-9.2520485,0.8863766
1582891843911,9.582031,-9.028202,0.80584025
1582891843932,9.389923,-10.31439,0.93611145
1582891843954,9.144806,-11.157462,1.3397013
1582891843972,9.0677185,-9.770354,1.2655077
1582891843996,9.15506,-7.7888713,0.94933367
1582891844014,8.991882,-9.734832,1.2966695
1582891844034,8.645905,-12.086528,1.6119803
1582891844054,8.770752,-9.3539,1.2848818
1582891844074,8.87146,-7.4118447,1.229508
1582891844093,8.753937,-9.757131,1.2093242
1582891844114,8.446228,-11.50903,1.6579703
1582891844134,8.314514,-9.862928,1.6935673
1582891844165,8.313385,-8.680767,1.4801733
1582891844173,8.195587,-9.801679,1.5834475
1582891844195,7.944763,-11.150951,1.9173536
1582891844215,7.9707336,-10.636482,1.5895593
1582891844236,8.006134,-10.270423,1.5945002
1582891844256,7.884552,-10.544466,1.7621771
1582891844275,7.587433,-11.689385,2.1330628
1582891844296,7.5442505,-10.973621,1.9012527
1582891844316,7.5747986,-9.510537,1.7855862
1582891844336,7.4541016,-10.321729,1.8721421
1582891844364,7.1731873,-12.221666,2.1241024
1582891844376,7.070648,-10.906812,2.143891
1582891844398,7.1727295,-8.192633,1.7840889
1582891844416,7.0873413,-8.894276,1.8068004
1582891844438,6.689209,-12.371482,2.271562
1582891844460,6.540985,-11.081627,2.2879462
1582891844477,6.701996,-6.796697,1.790063
1582891844497,6.6008606,-7.7507706,1.8088921
1582891844517,6.1044006,-11.803658,2.267582
1582891844540,5.8673706,-11.197881,2.2758532
1582891844568,5.886505,-8.552556,2.0777128
1582891844579,5.8625793,-8.358525,1.8401138
1582891844598,5.741577,-9.958791,1.7830431
1582891844621,5.4739685,-12.148685,2.0772555
1582891844639,5.510803,-9.933955,1.8108375
1582891844661,5.71698,-6.633627,1.3921132
1582891844682,5.6313477,-8.325313,1.4505491
1582891844701,5.3706055,-11.770392,1.5727657
1582891844721,5.29718,-10.74045,1.5310962
1582891844744,5.424774,-7.7864795,1.2469383
1582891844784,5.3561096,-8.212898,1.1937155
1582891844784,5.1237183,-11.3941,1.2462837
1582891844800,5.001953,-11.480328,1.2724757
1582891844820,5.156128,-7.853852,0.81052417
1582891844841,5.2668457,-6.3572693,0.52501404
1582891844871,5.0019836,-10.434585,0.8704058
1582891844881,4.8829346,-11.313009,0.72803485
1582891844901,4.8831177,-9.920742,0.86897266
1582891844922,4.8867188,-9.355085,0.42572466
1582891844942,4.7962036,-9.354,0.43628573
1582891844984,4.621704,-10.719419,0.67397785
1582891844984,4.558838,-10.553418,0.4435632
1582891845004,4.667267,-9.053634,0.18201764
1582891845022,4.6368713,-8.896376,0.0586437
