x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,abcd
-0.12822244,-1.6010381,8.330307,23.5561016666667,87.29863,3.70141816139221,2,6,90649926,0
-1.7097465,-3.8373547,10.680915,23.5561016666667,87.29863,3.70141816139221,2,6,90649967,0
0.017942918,1.5011724,6.589086,23.5561016666667,87.29863,3.70141816139221,2,4,90650005,0
1.0538856,-3.1723223,9.381256,23.5561016666667,87.29863,3.70141816139221,2,4,90650051,0
1.2986435,0.5518809,7.253231,23.5561016666667,87.29863,3.70141816139221,2,4,90650092,0
0.3167444,9.072419,11.145699,23.5561016666667,87.29863,3.70141816139221,2,4,90650134,0
-1.179102,-4.5795374,10.343295,23.5561016666667,87.29863,3.70141816139221,2,4,90650176,0
-0.20068717,-1.7585471,9.787371,23.5561016666667,87.29863,3.70141816139221,2,1,90650204,0
1.2625579,1.0973085,3.3759434,23.5561016666667,87.29863,3.70141816139221,2,1,90650219,0
-0.3902767,6.79621,10.17702,23.5561016666667,87.29863,3.70141816139221,2,1,90650258,0
-0.57671887,-2.5044365,14.502701,23.5561016666667,87.29863,3.70141816139221,2,1,90650300,0
2.293063,-1.3851752,4.803519,23.5561016666667,87.29863,3.70141816139221,2,1,90650342,0
-0.73080766,2.3972464,11.571331,23.5561016666667,87.29863,3.70141816139221,2,1,90650383,0
0.7954744,-2.8775582,8.991171,23.5561016666667,87.29863,3.70141816139221,2,0,90650404,0
2.2316954,-3.4629364,12.996325,23.5561016666667,87.29863,3.70141816139221,2,0,90650425,0
0.5945377,4.1135135,6.204215,23.5561016666667,87.29863,3.70141816139221,2,0,90650467,0
-0.4617013,6.204781,8.82506,23.5561016666667,87.29863,3.70141816139221,2,0,90650475,0
-0.69834316,-1.8283013,12.961252,23.5561016666667,87.29863,3.70141816139221,2,0,90650508,0
1.9910783,-1.1166811,13.359758,23.5561016666667,87.29863,3.70141816139221,2,0,90650549,0
0.8315002,1.20684,9.96464,23.5561016666667,87.29863,3.70141816139221,2,0,90650591,0
2.2369432,3.6625054,10.384255,23.5561016666667,87.29863,3.70141816139221,2,0,90650605,0
0.13309278,-2.6992748,9.578364,23.5561016666667,87.29863,3.70141816139221,2,0,90650633,0
1.6756498,-5.6280932,9.157089,23.5561016666667,87.29863,3.70141816139221,2,0,90650674,0
-2.0862288,7.2299623,13.070468,23.5561016666667,87.29863,3.70141816139221,2,0,90650716,0
-1.4038525,-3.0889056,6.7840214,23.5561016666667,87.29863,3.70141816139221,2,0,90650757,0
-0.7101473,-4.0117807,10.300024,23.5561016666667,87.29863,3.70141816139221,2,0,90650799,0
-1.638094,3.7408712,12.2492485,23.5561016666667,87.29863,3.70141816139221,2,0,90650841,0
0.074067645,-0.95423436,9.554538,23.5561983333333,87.2986333333333,1.82072031497955,2,0,90650882,0
-0.7227365,-3.190288,4.046609,23.5561983333333,87.2986333333333,1.82072031497955,2,0,90650924,0
-2.138828,5.378834,12.5018425,23.5561983333333,87.2986333333333,1.82072031497955,2,0,90650965,0
-2.9409158,-2.8231857,12.419036,23.5561983333333,87.2986333333333,1.82072031497955,2,1,90651004,0
-0.4364202,2.355954,6.2446914,23.5561983333333,87.2986333333333,1.82072031497955,2,1,90651049,0
-1.7402897,-1.1762556,5.4202332,23.5561983333333,87.2986333333333,1.82072031497955,2,1,90651091,0
1.0786115,-1.7912515,15.764305,23.5561983333333,87.2986333333333,1.82072031497955,2,1,90651132,0
-1.0777962,4.123866,6.837285,23.5561983333333,87.2986333333333,1.82072031497955,2,1,90651175,0
-0.9310396,3.551133,11.351413,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651204,0
-1.4729226,2.8076584,7.6665754,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651216,0
-0.4672341,-4.119801,12.115554,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651256,0
-0.9501132,4.597807,11.28154,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651298,0
-1.1208084,2.2548273,4.927649,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651340,0
-1.2959907,-3.315391,5.7037873,23.5561983333333,87.2986333333333,1.82072031497955,2,6,90651381,0
-2.9109793,2.5494704,8.562554,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651404,0
-1.0615659,5.501503,8.953909,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651423,0
-0.15855792,0.8713186,8.960975,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651465,0
0.5307662,-7.308782,8.319159,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651506,0
-0.8589728,4.7355795,8.567591,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651547,0
0.022526626,-1.8089019,15.68439,23.5561983333333,87.2986333333333,1.82072031497955,2,11,90651589,0
0.02092769,-5.931232,0.8804029,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651605,0
-0.34160966,0.066690154,6.0648556,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651631,0
-1.8359523,1.5567718,7.638556,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651672,0
0.082126655,-3.273383,15.304773,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651714,0
-0.54343385,0.8226691,7.1808577,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651755,0
-1.0543987,1.5046049,7.214515,23.5561983333333,87.2986333333333,1.82072031497955,2,17,90651797,0
0.5905963,4.6035,11.005041,23.5561983333333,87.2986333333333,1.82072031497955,2,20,90651805,0
0.35925892,-2.927493,12.583046,23.5561983333333,87.2986333333333,1.82072031497955,2,20,90651839,0
-0.5741923,2.8896432,10.257241,23.5562933333333,87.2986416666667,4.62315368652344,2,20,90651880,0
1.2351308,3.1334243,6.7667437,23.5562933333333,87.2986416666667,4.62315368652344,2,20,90651922,0
1.6703289,-4.876094,8.852493,23.5562933333333,87.2986416666667,4.62315368652344,2,20,90651964,0
-2.4222026,2.3853,14.993605,23.5562933333333,87.2986416666667,4.62315368652344,2,20,90652005,0
0.775565,6.0619836,4.3319283,23.5562933333333,87.2986416666667,4.62315368652344,2,18,90652047,0
1.2060671,-3.392937,4.8082905,23.5562933333333,87.2986416666667,4.62315368652344,2,18,90652088,0
-0.60320836,2.9870474,13.089073,23.5562933333333,87.2986416666667,4.62315368652344,2,18,90652130,0
2.0323257,6.473491,8.849339,23.5562933333333,87.2986416666667,4.62315368652344,2,18,90652171,0
-0.53632176,-5.601506,14.879537,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652204,0
-0.043025963,-6.044907,6.618651,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652213,0
-1.8593967,3.6726794,10.063897,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652255,0
0.7566088,2.7006607,11.965785,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652296,0
-0.71156657,-4.38362,8.004028,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652338,0
0.8480844,1.2852343,9.570019,23.5562933333333,87.2986416666667,4.62315368652344,2,12,90652380,0
0.036445804,5.384909,9.913449,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652405,0
2.6972332,3.0322714,4.965177,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652421,0
0.39582145,-1.1980547,13.116884,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652462,0
-0.093719944,1.4941589,12.603332,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652504,0
-1.8119613,1.9695599,3.8338118,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652546,0
-0.84528285,-2.3538966,17.76375,23.5562933333333,87.2986416666667,4.62315368652344,2,8,90652589,0
-3.0085666,-5.8727374,10.852304,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652605,0
0.970937,3.487698,7.5320454,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652629,0
-2.960882,-1.3541873,4.8587914,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652670,0
-1.2249774,-3.0865953,13.308571,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652712,0
-0.028516505,7.362101,7.1021366,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652754,0
-3.1219964,-2.8889391,6.648317,23.5562933333333,87.2986416666667,4.62315368652344,2,5,90652795,0
-1.8416295,-3.998863,13.639083,23.5562933333333,87.2986416666667,4.62315368652344,2,4,90652804,0
-1.5767983,-4.683282,15.376908,23.5562933333333,87.2986416666667,4.62315368652344,2,4,90652837,0
-0.9588564,5.9332614,10.576217,23.5562933333333,87.2986416666667,4.62315368652344,2,4,90652879,0
-1.7581644,3.3064415,5.53917,23.5562933333333,87.2986416666667,4.62315368652344,2,4,90652886,0
-4.5204144,1.1950566,8.1505,23.5563883333333,87.298645,1.85263800621033,2,4,90652920,0
-2.1660888,-1.9664155,9.407238,23.5563883333333,87.298645,1.85263800621033,2,4,90652962,0
0.8698958,5.595527,13.18722,23.5563883333333,87.298645,1.85263800621033,2,4,90653003,0
-0.80104685,1.5648766,7.5482726,23.5563883333333,87.298645,1.85263800621033,2,1,90653045,0
-0.52702665,-1.5079318,10.414373,23.5563883333333,87.298645,1.85263800621033,2,1,90653086,0
3.3585272,2.2056847,4.294678,23.5563883333333,87.298645,1.85263800621033,2,1,90653128,0
-2.641275,0.031073526,14.925044,23.5563883333333,87.298645,1.85263800621033,2,1,90653169,0
-1.8334669,-0.69436884,13.79352,23.5563883333333,87.298645,1.85263800621033,2,0,90653204,0
-2.3597045,0.528595,9.771997,23.5563883333333,87.298645,1.85263800621033,2,0,90653212,0
0.6426074,3.9102445,3.4232419,23.5563883333333,87.298645,1.85263800621033,2,0,90653253,0
-1.6009005,-3.5968537,18.12699,23.5563883333333,87.298645,1.85263800621033,2,0,90653294,0
1.8173023,3.4225285,7.87831,23.5563883333333,87.298645,1.85263800621033,2,0,90653336,0
2.0600863,-0.29919592,1.0298114,23.5563883333333,87.298645,1.85263800621033,2,0,90653377,0
-1.630509,-2.6081734,11.855339,23.5563883333333,87.298645,1.85263800621033,2,0,90653404,0
-1.2886052,-3.5225646,13.661913,23.5563883333333,87.298645,1.85263800621033,2,0,90653419,0
1.859128,4.6603804,10.559855,23.5563883333333,87.298645,1.85263800621033,2,0,90653460,0
0.5309667,-1.457257,3.7642882,23.5563883333333,87.298645,1.85263800621033,2,0,90653502,0
-0.33442026,-5.35579,15.734984,23.5563883333333,87.298645,1.85263800621033,2,0,90653544,0
0.17768946,2.3532662,13.94077,23.5563883333333,87.298645,1.85263800621033,2,0,90653585,0
1.0452805,3.2760313,5.010897,23.5563883333333,87.298645,1.85263800621033,2,0,90653604,0
-0.9442531,1.3913648,7.352608,23.5563883333333,87.298645,1.85263800621033,2,0,90653627,0
-0.95573264,-3.3785627,13.54078,23.5563883333333,87.298645,1.85263800621033,2,0,90653668,0
0.0063611707,3.2478712,9.833145,23.5563883333333,87.298645,1.85263800621033,2,0,90653710,0
0.4301157,-1.5055546,11.498021,23.5563883333333,87.298645,1.85263800621033,2,0,90653751,0
-0.8785652,-0.31255051,11.801557,23.5563883333333,87.298645,1.85263800621033,2,0,90653793,0
1.0825906,3.1975484,13.846454,23.5563883333333,87.298645,1.85263800621033,2,0,90653804,0
0.6290543,2.0994394,7.643495,23.5563883333333,87.298645,1.85263800621033,2,0,90653835,0
2.0863504,-0.1764053,14.567011,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90653876,0
0.25699243,-1.2040528,11.381149,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90653918,0
1.0075026,3.388923,5.2216606,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90653959,0
-0.5170158,-1.7090652,15.169872,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654002,0
-0.2587767,-1.2255876,15.396676,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654043,0
2.5228145,2.1270113,7.4149394,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654084,0
-0.35925478,-4.867417,15.892044,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654126,0
1.0511782,2.2439013,12.506081,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654167,0
0.30254033,2.4504945,10.952046,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654205,0
-1.0346441,-4.904429,13.624874,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654250,0
0.10699271,7.4470925,12.330524,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654292,0
-1.1360645,1.1098117,10.3787155,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654334,0
-1.4914123,-4.735039,10.998003,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654376,0
-3.051717,-2.253831,9.760594,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654405,0
0.88524026,7.0336976,12.56509,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654417,0
-0.14920336,1.3911777,13.093615,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654458,0
-0.54664874,-5.4625044,10.773121,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654500,0
1.5704381,5.861203,12.7525015,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654542,0
-0.450397,-1.1023296,11.960939,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654583,0
1.1009084,-4.076065,14.148125,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654605,0
-0.9701936,-1.6004044,10.256155,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654625,0
0.48422125,3.3481517,9.700094,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654666,0
2.1733077,-0.8410482,16.424477,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654708,0
-0.9103644,-0.74930376,9.145046,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654749,0
0.70193684,4.0251675,6.5829897,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654791,0
-0.30517605,-3.4412582,9.323472,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654807,0
1.0401998,-1.811733,17.271814,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654833,0
-0.7178653,4.512209,7.720539,23.5564816666667,87.2986433333334,-0.9431032538414,2,0,90654874,0
1.5724791,1.9805512,6.1480756,23.5565766666667,87.2986433333334,0,2,0,90654916,0
2.068234,-4.7450037,17.303663,23.5565766666667,87.2986433333334,0,2,0,90654957,0
2.633564,5.9537773,12.87144,23.5565766666667,87.2986433333334,0,2,0,90654999,0
0.21674187,-0.57983124,3.5510628,23.5565766666667,87.2986433333334,0,2,0,90655041,0
1.9498976,-4.406104,16.984432,23.5565766666667,87.2986433333334,0,2,0,90655082,0
2.6078928,7.0538135,13.183372,23.5565766666667,87.2986433333334,0,2,0,90655124,0
-0.19412269,-0.037025645,9.374041,23.5565766666667,87.2986433333334,0,2,0,90655165,0
0.64065886,-4.654746,14.86054,23.5565766666667,87.2986433333334,0,2,0,90655204,0
0.25129846,6.2824793,10.722548,23.5565766666667,87.2986433333334,0,2,0,90655249,0
-1.6548319,-1.4706185,10.599887,23.5565766666667,87.2986433333334,0,2,0,90655290,0
0.19011644,-5.9020133,18.142134,23.5565766666667,87.2986433333334,0,2,0,90655297,0
-0.68288696,-2.8695605,8.648943,23.5565766666667,87.2986433333334,0,2,0,90655332,0
-1.7038172,6.1992726,13.460921,23.5565766666667,87.2986433333334,0,2,0,90655374,0
0.80634797,0.8103087,3.1769447,23.5565766666667,87.2986433333334,0,2,0,90655404,0
-1.6562165,-2.0123665,12.132912,23.5565766666667,87.2986433333334,0,2,0,90655416,0
1.1620148,-0.9425468,13.299992,23.5565766666667,87.2986433333334,0,2,0,90655456,0
-0.48347896,3.1744447,7.1379967,23.5565766666667,87.2986433333334,0,2,0,90655498,0
-1.2785807,-2.0687249,16.532326,23.5565766666667,87.2986433333334,0,2,0,90655540,0
0.8486028,-0.03672482,11.010999,23.5565766666667,87.2986433333334,0,2,0,90655581,0
1.2932851,3.8925118,12.607401,23.5565766666667,87.2986433333334,0,2,0,90655604,0
0.51801646,2.1392996,7.60768,23.5565766666667,87.2986433333334,0,2,0,90655623,0
-0.44136265,-5.1281304,12.942621,23.5565766666667,87.2986433333334,0,2,0,90655664,0
-0.76900196,3.341969,10.437944,23.5565766666667,87.2986433333334,0,2,0,90655706,0
0.3916784,1.1763022,6.3378525,23.5565766666667,87.2986433333334,0,2,0,90655748,0
-1.9423413,-4.2094493,14.861637,23.5565766666667,87.2986433333334,0,2,0,90655789,0
-0.57263386,-0.3359387,6.991026,23.5565766666667,87.2986433333334,0,2,0,90655804,0
1.2329011,4.0171885,15.090145,23.5565766666667,87.2986433333334,0,2,0,90655831,0
-0.840305,1.3465093,6.354303,23.5565766666667,87.2986433333334,0,2,0,90655873,0
-1.2389346,-2.8031747,14.2982435,23.55667,87.2986433333334,0,2,0,90655914,0
2.2765782,4.1260443,15.732106,23.55667,87.2986433333334,0,2,0,90655956,0
1.1349658,0.54809415,10.40643,23.55667,87.2986433333334,0,2,0,90655997,0
1.0885049,-1.7258484,15.663188,23.55667,87.2986433333334,0,2,0,90656005,0
0.9671949,-4.400404,10.623903,23.55667,87.2986433333334,0,2,0,90656039,0
2.0471466,2.763895,11.526289,23.55667,87.2986433333334,0,2,0,90656080,0
-0.71953666,-1.0375373,8.9814,23.55667,87.2986433333334,0,2,0,90656122,0
-2.7578948,-1.4015325,9.591659,23.55667,87.2986433333334,0,2,0,90656163,0
-1.7946761,2.132322,12.645792,23.55667,87.2986433333334,0,2,0,90656205,0
0.64023614,-1.2760842,13.510299,23.55667,87.2986433333334,0,2,0,90656247,0
-1.5004379,-3.2720237,10.024753,23.55667,87.2986433333334,0,2,0,90656288,0
1.4480596,-0.12190165,11.4442005,23.55667,87.2986433333334,0,2,0,90656330,0
1.3238264,-0.31252652,15.019274,23.55667,87.2986433333334,0,2,0,90656371,0
-2.1889873,-3.6523607,14.24891,23.55667,87.2986433333334,0,2,0,90656404,0
-2.2003067,-2.8723843,12.047756,23.55667,87.2986433333334,0,2,0,90656413,0
1.669449,3.3214953,8.966631,23.55667,87.2986433333334,0,2,0,90656455,0
1.2317724,-0.91394055,14.018935,23.55667,87.2986433333334,0,2,0,90656496,0
0.02563368,-0.3021848,12.938872,23.55667,87.2986433333334,0,2,0,90656538,0
1.7896827,1.6769642,3.4940865,23.55667,87.2986433333334,0,2,0,90656579,0
1.154699,-0.7760997,11.102193,23.55667,87.2986433333334,0,2,0,90656604,0
0.81740373,-2.4139252,14.618332,23.55667,87.2986433333334,0,2,0,90656621,0
0.42950684,1.8099989,13.767327,23.55667,87.2986433333334,0,2,0,90656662,0
1.2715042,-1.297072,6.172032,23.55667,87.2986433333334,0,2,0,90656704,0
1.0506802,1.3475688,12.033422,23.55667,87.2986433333334,0,2,0,90656746,0
-0.681913,7.0608835,9.573254,23.55667,87.2986433333334,0,2,0,90656787,0
2.8167038,0.939247,11.105728,23.55667,87.2986433333334,0,2,4,90656804,0
-0.76165307,-2.3892386,5.074846,23.55667,87.2986433333334,0,2,4,90656830,0
-0.94862944,-3.9354978,19.332932,23.55667,87.2986433333334,0,2,4,90656837,0
-0.34997353,-2.0547805,9.51569,23.55667,87.2986433333334,0,2,4,90656870,0
-0.4730269,5.410353,16.108389,23.556765,87.2986433333334,0,2,4,90656912,0
0.8240157,0.099270605,9.504791,23.556765,87.2986433333334,0,2,4,90656953,0
0.8170346,-3.8510716,7.624698,23.556765,87.2986433333334,0,2,4,90656995,0
-0.052814666,0.34458786,9.666303,23.556765,87.2986433333334,0,2,10,90657004,0
-2.1617215,4.128869,15.450043,23.556765,87.2986433333334,0,2,10,90657037,0
1.1078143,0.89297366,8.364507,23.556765,87.2986433333334,0,2,10,90657079,0
0.87364525,-1.2930741,11.051318,23.556765,87.2986433333334,0,2,10,90657120,0
-0.38185477,6.851708,14.373628,23.556765,87.2986433333334,0,2,10,90657161,0
1.0117742,0.33991674,14.020807,23.556765,87.2986433333334,0,2,10,90657203,0
2.860298,3.6920648,5.9754324,23.556765,87.2986433333334,0,2,15,90657245,0
0.64511454,2.2909615,13.394939,23.556765,87.2986433333334,0,2,15,90657286,0
0.24366477,-1.6511062,10.121155,23.556765,87.2986433333334,0,2,15,90657328,0
1.0118771,5.90645,3.678916,23.556765,87.2986433333334,0,2,15,90657371,0
-3.234037,5.49826,10.40598,23.556765,87.2986433333334,0,2,18,90657405,0
-3.3963926,0.8058666,10.068645,23.556765,87.2986433333334,0,2,18,90657413,0
-2.410104,-1.3673755,11.290951,23.556765,87.2986433333334,0,2,18,90657453,0
0.81705743,3.1513574,2.9011571,23.556765,87.2986433333334,0,2,18,90657494,0
-1.4323636,-1.1372273,9.146078,23.556765,87.2986433333334,0,2,18,90657536,0
-1.5801404,-1.2276509,12.205158,23.556765,87.2986433333334,0,2,18,90657577,0
-0.49998996,-0.27172557,11.398275,23.556765,87.2986433333334,0,2,20,90657604,0
-0.49195454,3.4210398,3.8395514,23.556765,87.2986433333334,0,2,20,90657619,0
-0.28328934,-2.45546,7.3178744,23.556765,87.2986433333334,0,2,20,90657660,0
-2.4185007,-2.2204363,12.812602,23.556765,87.2986433333334,0,2,20,90657702,0
3.5290017,5.203743,5.6939745,23.556765,87.2986433333334,0,2,20,90657744,0
0.69770586,-6.172048,3.5166404,23.556765,87.2986433333334,0,2,20,90657785,0
0.13315213,-4.7808557,4.8894963,23.556765,87.2986433333334,0,2,16,90657805,0
-0.7600244,3.1456094,12.314691,23.556765,87.2986433333334,0,2,16,90657827,0
-3.8560145,4.4700756,2.8354025,23.556765,87.2986433333334,0,2,16,90657834,0
2.9633183,7.483245,3.147742,23.556765,87.2986433333334,0,2,16,90657869,0
-2.428665,-7.365207,6.0134926,23.55686,87.2986516666667,4.62313365936279,2,16,90657910,0
-1.4955001,2.587044,14.710812,23.55686,87.2986516666667,4.62313365936279,2,16,90657951,0
2.290154,5.604263,7.737224,23.55686,87.2986516666667,4.62313365936279,2,16,90657993,0
1.611396,-1.0791266,10.8143215,23.55686,87.2986516666667,4.62313365936279,2,11,90658004,0
-1.5887318,-5.9901123,5.000593,23.55686,87.2986516666667,4.62313365936279,2,11,90658035,0
-1.8095366,2.10478,13.72733,23.55686,87.2986516666667,4.62313365936279,2,11,90658076,0
1.2649587,0.7684175,11.348666,23.55686,87.2986516666667,4.62313365936279,2,11,90658118,0
-2.7364268,-4.681566,6.239637,23.55686,87.2986516666667,4.62313365936279,2,11,90658159,0
-3.8768976,2.144217,12.436762,23.55686,87.2986516666667,4.62313365936279,2,11,90658201,0
1.105453,3.114353,10.868755,23.55686,87.2986516666667,4.62313365936279,2,7,90658244,0
-1.51602,-4.2694345,10.421149,23.55686,87.2986516666667,4.62313365936279,2,7,90658251,0
-3.152588,-1.943246,7.0361695,23.55686,87.2986516666667,4.62313365936279,2,7,90658284,0
-1.6705834,3.2067475,7.9885993,23.55686,87.2986516666667,4.62313365936279,2,7,90658326,0
2.882541,-1.0473156,13.798445,23.55686,87.2986516666667,4.62313365936279,2,7,90658367,0
1.0119315,-4.9523964,7.526894,23.55686,87.2986516666667,4.62313365936279,2,5,90658404,0
-0.64578086,2.119358,9.698727,23.55686,87.2986516666667,4.62313365936279,2,5,90658451,0
1.2456896,-4.538033,16.787397,23.55686,87.2986516666667,4.62313365936279,2,5,90658492,0
-2.1980402,3.9942229,4.708278,23.55686,87.2986516666667,4.62313365936279,2,5,90658534,0
-1.0642339,0.3858153,9.26894,23.55686,87.2986516666667,4.62313365936279,2,5,90658575,0
-2.0553455,-2.4787729,12.010686,23.55686,87.2986516666667,4.62313365936279,2,4,90658605,0
0.64340234,-6.0278964,15.566134,23.55686,87.2986516666667,4.62313365936279,2,4,90658617,0
-0.436227,2.8709548,8.326133,23.55686,87.2986516666667,4.62313365936279,2,4,90658658,0
0.31738046,-0.8196254,10.800316,23.55686,87.2986516666667,4.62313365936279,2,4,90658700,0
-0.14524715,-4.0544457,14.001099,23.55686,87.2986516666667,4.62313365936279,2,4,90658742,0
-0.9606648,4.3632503,8.85999,23.55686,87.2986516666667,4.62313365936279,2,4,90658783,0
0.5135262,5.5314784,11.887586,23.55686,87.2986516666667,4.62313365936279,2,0,90658804,0
-0.3755304,-1.6597934,6.140089,23.55686,87.2986516666667,4.62313365936279,2,0,90658825,0
0.06187598,-2.938798,16.015917,23.55686,87.2986516666667,4.62313365936279,2,0,90658832,0
0.64048374,-2.7662992,12.796292,23.55686,87.2986516666667,4.62313365936279,2,0,90658866,0
-1.5521399,3.9201381,12.205565,23.556955,87.2986533333333,0.926557123661041,2,0,90658908,0
0.43752617,-3.7294488,9.989509,23.556955,87.2986533333333,0.926557123661041,2,0,90658950,0
1.2907411,-0.40921122,7.345932,23.556955,87.2986533333333,0.926557123661041,2,0,90658991,0
0.1434404,5.5330806,3.2649858,23.556955,87.2986533333333,0.926557123661041,2,0,90659005,0
-0.10372526,5.385947,10.700215,23.556955,87.2986533333333,0.926557123661041,2,0,90659032,0
-0.2732557,-6.63445,11.145921,23.556955,87.2986533333333,0.926557123661041,2,0,90659074,0
-1.1078742,-0.19447021,8.661344,23.556955,87.2986533333333,0.926557123661041,2,0,90659116,0
0.05870158,5.8787837,12.054254,23.556955,87.2986533333333,0.926557123661041,2,0,90659157,0
-0.27911004,-6.482306,14.13129,23.556955,87.2986533333333,0.926557123661041,2,0,90659199,0
0.0071455673,2.0214725,4.883337,23.556955,87.2986533333333,0.926557123661041,2,0,90659240,0
-0.056556527,1.6783614,15.605517,23.556955,87.2986533333333,0.926557123661041,2,0,90659282,0
1.3445587,-4.5568748,12.867111,23.556955,87.2986533333333,0.926557123661041,2,0,90659324,0
4.7877994,3.6408553,5.501153,23.556955,87.2986533333333,0.926557123661041,2,0,90659366,0
2.181786,4.3077745,12.133371,23.556955,87.2986533333333,0.926557123661041,2,0,90659404,0
-1.2536682,-1.1444825,12.6530695,23.556955,87.2986533333333,0.926557123661041,2,0,90659448,0
-4.091338,5.044047,4.4268036,23.556955,87.2986533333333,0.926557123661041,2,0,90659490,0
1.143774,-5.0664954,13.07144,23.556955,87.2986533333333,0.926557123661041,2,0,90659532,0
1.8721906,-2.4083517,12.517472,23.556955,87.2986533333333,0.926557123661041,2,0,90659573,0
1.6733649,2.6330867,6.039605,23.556955,87.2986533333333,0.926557123661041,2,1,90659604,0
-2.2869017,4.2979608,5.7886953,23.556955,87.2986533333333,0.926557123661041,2,1,90659615,0
0.6040269,-5.672133,11.413666,23.556955,87.2986533333333,0.926557123661041,2,1,90659658,0
1.2922796,-2.608209,10.704077,23.556955,87.2986533333333,0.926557123661041,2,1,90659698,0
-2.3548317,7.316549,6.8042574,23.556955,87.2986533333333,0.926557123661041,2,1,90659740,0
0.1843656,-5.8155336,12.68437,23.556955,87.2986533333333,0.926557123661041,2,1,90659781,0
2.7874112,-1.9610016,15.573534,23.556955,87.2986533333333,0.926557123661041,2,5,90659804,0
1.5365688,-2.0512898,11.927405,23.556955,87.2986533333333,0.926557123661041,2,5,90659823,0
1.6275223,2.012556,9.985284,23.556955,87.2986533333333,0.926557123661041,2,5,90659865,0
1.0329831,-3.4634662,10.422861,23.5570516666667,87.298655,0.910584092140198,2,5,90659906,0
3.0415452,-2.068041,10.006357,23.5570516666667,87.298655,0.910584092140198,2,5,90659947,0
-1.6785206,2.664307,8.997219,23.5570516666667,87.298655,0.910584092140198,2,5,90659989,0
1.4804786,-1.7886945,10.892953,23.5570516666667,87.298655,0.910584092140198,2,10,90660005,0
1.2197125,-1.6878338,14.911071,23.5570516666667,87.298655,0.910584092140198,2,10,90660030,0
0.6559431,-0.91414815,8.486984,23.5570516666667,87.298655,0.910584092140198,2,10,90660072,0
-1.3759984,1.7302085,15.186864,23.5570516666667,87.298655,0.910584092140198,2,10,90660114,0
