x=0.12440491 , y=3.058838 , z=8.912079
x=4.4645996 , y=0.31149292 , z=12.597473
x=0.6046295 , y=3.633072 , z=30.021927
x=-8.158951 , y=3.334961 , z=19.32788
x=-8.038574 , y=0.9491577 , z=-7.1116486
x=2.6399384 , y=5.9920197 , z=0.55340576
x=11.466766 , y=6.3827972 , z=2.2835999
x=4.406952 , y=4.99057 , z=9.382523
x=-9.071991 , y=-0.4416046 , z=11.499298
x=-12.806366 , y=-1.2625732 , z=13.72998
x=-1.139328 , y=0.09953308 , z=10.639267
x=10.8893585 , y=3.8839264 , z=15.4691925
x=11.463837 , y=2.895691 , z=5.2869415
x=-1.9721832 , y=5.478134 , z=12.833527
x=-11.100754 , y=4.7308197 , z=7.591339
x=-6.4433746 , y=8.078354 , z=4.2382965
x=2.4581451 , y=5.7242584 , z=-2.0735474
x=5.093994 , y=5.7900085 , z=6.6257935
x=4.513321 , y=2.840149 , z=10.274185
x=1.0040436 , y=3.0178833 , z=12.76091
x=-7.4636383 , y=3.0793457 , z=20.194946
x=-7.8196716 , y=-0.72595215 , z=9.205719
x=3.5931396 , y=3.5436401 , z=9.457199
x=11.586319 , y=8.668472 , z=5.5831146
x=2.4408112 , y=10.8134 , z=4.7793427
x=-9.364166 , y=7.682602 , z=-3.434967
x=-6.489334 , y=7.402771 , z=-4.440445
x=4.7401733 , y=8.211441 , z=0.85627747
x=6.003525 , y=6.470627 , z=11.412537
x=-1.5978088 , y=0.36036682 , z=11.76207
x=-2.8315887 , y=-1.9700317 , z=13.1683655
x=3.5526733 , y=0.37916565 , z=17.234985
x=4.242996 , y=1.5443878 , z=15.559967
x=-3.5365753 , y=-0.09083557 , z=7.6013336
x=-7.364334 , y=1.0996094 , z=11.850189
x=0.36260986 , y=2.315567 , z=6.491501
x=5.335388 , y=7.156967 , z=10.03923
x=-1.1072693 , y=7.0262604 , z=6.77388
x=-7.267502 , y=8.520767 , z=5.03862
x=-0.1857605 , y=7.2937317 , z=-8.240784
x=7.4147644 , y=13.1892395 , z=10.752487
x=2.125702 , y=6.5911865 , z=8.084198
x=-5.869385 , y=1.0796814 , z=3.0773773
x=-2.6533966 , y=0.43476868 , z=8.479233
x=1.0777283 , y=2.9507751 , z=17.4216
x=-3.2909698 , y=-0.3772583 , z=13.713898
x=-5.788727 , y=-2.8465881 , z=10.874634
x=0.23240662 , y=-2.0945282 , z=12.831329
x=4.197983 , y=0.22251892 , z=14.9375305
x=-1.6042175 , y=1.255249 , z=17.45308
x=-6.27417 , y=-0.69493103 , z=8.264908
x=-1.4112244 , y=0.52830505 , z=8.387802
x=5.5968475 , y=3.2189178 , z=13.404831
x=2.7394714 , y=5.377487 , z=17.30394
x=-4.8996887 , y=4.262924 , z=10.439117
x=-4.213272 , y=5.555786 , z=2.1546478
x=3.1092377 , y=9.492218 , z=-0.7643738
x=3.2467804 , y=10.9223175 , z=2.499298
x=-3.506775 , y=7.8030243 , z=-1.7284546
x=-4.5962524 , y=6.3894196 , z=-2.3405457
x=1.2703552 , y=7.9762115 , z=5.706909
x=1.7747803 , y=7.466385 , z=11.597626
x=-3.3111115 , y=3.2359924 , z=4.707901
x=-1.7244263 , y=3.0006561 , z=4.677307
x=6.1106873 , y=4.22229 , z=4.141281
x=4.3828125 , y=5.6931763 , z=15.945526
x=-5.5772247 , y=0.47257996 , z=12.231552
x=-8.469269 , y=-2.319107 , z=8.135971
x=0.3234558 , y=-2.0414734 , z=8.946976
x=6.2590637 , y=3.1282349 , z=24.944061
x=1.8628082 , y=-0.0178833 , z=17.420746
x=-4.0076447 , y=-1.561676 , z=10.720444
x=-1.9156036 , y=-7.019043E-4 , z=13.033127
x=2.6611786 , y=4.0944977 , z=12.741318
x=-2.0185394 , y=6.7529907 , z=12.042465
x=-8.337097 , y=5.915436 , z=2.0959167
x=-4.8290863 , y=7.6824036 , z=0.15238953
x=3.256836 , y=9.1762085 , z=2.6468048
x=2.511734 , y=8.208145 , z=9.438522
x=-2.6606598 , y=3.9475708 , z=6.119385
x=-1.6903381 , y=2.6702118 , z=7.338028
x=2.7079773 , y=3.0018463 , z=11.358536
x=1.4506836 , y=1.8720093 , z=16.233292
x=-2.058258 , y=-1.4779053 , z=11.670578
x=-1.2016602 , y=-1.1073151 , z=6.0843353
x=1.0688782 , y=2.3849792 , z=10.189072
x=0.6856384 , y=2.488205 , z=12.580566
x=0.048599243 , y=0.35740662 , z=9.854965
x=1.6492157 , y=0.2725067 , z=12.006744
x=2.6425476 , y=4.290756 , z=12.80806
x=-1.9056549 , y=7.890625 , z=13.196259
x=-6.0673065 , y=5.55394 , z=0.124435425
x=-3.1957397 , y=6.464142 , z=2.1009216
x=3.398407 , y=6.0040283 , z=2.408371
x=-0.78048706 , y=9.05748 , z=20.680862
x=-10.262894 , y=1.5287018 , z=10.17836
x=-6.8118896 , y=0.2775879 , z=9.854675
x=8.140823 , y=-0.5274658 , z=8.600998
x=13.227951 , y=6.5000763 , z=27.03749
x=4.7780914 , y=7.5117188 , z=16.4478
x=-8.339783 , y=8.396942 , z=-10.453247
x=-12.014893 , y=12.24585 , z=-21.465805
x=-4.1196747 , y=14.793747 , z=-12.659531
x=2.149353 , y=10.783188 , z=-2.1813507
x=0.9794769 , y=2.571701 , z=4.94281
x=-0.7949524 , y=-2.3785858 , z=15.05896
x=-0.7269592 , y=-1.1606598 , z=30.330673
x=-0.01739502 , y=-4.18985 , z=28.424652
x=3.4210968 , y=-6.953079 , z=20.911026
x=7.6338196 , y=-4.270462 , z=24.396423
x=4.540161 , y=-0.7424927 , z=23.31334
x=-6.4329987 , y=-0.7004852 , z=8.997772
x=-12.542801 , y=0.319458 , z=0.5395813
x=-5.382141 , y=4.0673676 , z=1.8858032
x=3.1049194 , y=8.730209 , z=10.42601
x=1.5521393 , y=7.088669 , z=10.574753
x=-2.5556335 , y=5.0552673 , z=8.164017
x=1.5624237 , y=5.552826 , z=9.571854
x=6.014267 , y=11.337143 , z=14.549561
x=-1.1437378 , y=10.990433 , z=3.4738617
x=-11.088257 , y=8.915558 , z=-15.43045
x=-10.178421 , y=9.501938 , z=-14.165924
x=0.36320496 , y=9.240631 , z=0.8828888
x=1.8251648 , y=5.036621 , z=17.544144
x=-4.886978 , y=-4.0166626 , z=13.310623
x=-3.85672 , y=-3.7582245 , z=20.223816
x=5.868225 , y=-1.6476746 , z=24.6082
x=13.092468 , y=-2.3087158 , z=23.988907
x=10.713028 , y=-3.1682892 , z=23.366974
x=0.97810364 , y=-2.285202 , z=19.502441
x=-7.27594 , y=1.6137848 , z=11.415512
x=-7.103592 , y=9.013062 , z=3.1526794
x=-3.4293518 , y=11.036575 , z=-9.698395
x=-3.1381836 , y=11.71225 , z=-9.328018
x=-3.3585358 , y=10.898605 , z=0.45274353
x=-4.4423523 , y=10.122101 , z=8.403427
x=-9.162552 , y=4.6278076 , z=4.115204
x=-7.5944977 , y=1.2624512 , z=7.029022
x=3.1428223 , y=2.1494598 , z=18.420975
x=8.0690155 , y=2.0745392 , z=25.230667
x=0.48794556 , y=0.04916382 , z=15.421585
x=-8.959854 , y=-1.1823883 , z=0.9249573
x=-6.5832367 , y=2.111496 , z=3.554062
x=3.7729034 , y=4.0482025 , z=12.593857
x=5.973892 , y=1.1462708 , z=14.160934
x=1.1309204 , y=-1.9165497 , z=15.540665
x=2.7469482 , y=0.31350708 , z=16.295914
x=6.1784515 , y=8.88884 , z=27.35228
x=3.7361908 , y=5.2957916 , z=4.144409
x=-2.8600616 , y=8.675827 , z=0.0044555664
x=-3.5928955 , y=12.372131 , z=-2.3047485
x=-5.800522 , y=14.048355 , z=-5.506912
x=-12.739807 , y=6.90419 , z=-15.127884
x=-10.247879 , y=3.5822601 , z=4.06929
x=4.0458984 , y=0.95422363 , z=22.248428
x=10.710281 , y=2.252594 , z=33.03801
x=2.5737 , y=1.5417175 , z=21.989716
x=-9.505615 , y=-1.8591461 , z=-4.1401367
x=-8.968689 , y=2.225647 , z=-2.5768127
x=3.0415497 , y=6.2821503 , z=13.236084
x=7.052307 , y=2.2444153 , z=12.51059
x=1.3300934 , y=-0.6152191 , z=12.641739
x=-1.9470215 , y=3.3573608 , z=14.59848
x=-0.0368042 , y=9.024628 , z=6.2222595
x=-0.22909546 , y=10.207245 , z=-2.192047
x=-0.97688293 , y=9.25296 , z=-1.76091
x=1.8934631 , y=8.922134 , z=-0.5768738
x=-1.5535736 , y=7.1054077 , z=6.798416
x=-12.062653 , y=1.1750793 , z=9.104187
x=-12.471573 , y=-2.7565613 , z=14.089447
x=0.4673767 , y=-3.2765045 , z=20.783615
x=11.419754 , y=-0.17344666 , z=30.132004
x=8.865692 , y=-1.4160614 , z=24.406967
x=-4.50029 , y=-0.87771606 , z=17.413437
x=-12.890945 , y=1.3056793 , z=4.477524
x=-6.2250824 , y=8.294662 , z=2.2500305
x=1.3379974 , y=7.9667053 , z=-7.292557
x=-2.4441986 , y=6.472351 , z=-0.15776062
x=-3.0603027 , y=3.6607056 , z=9.206543
x=1.1085205 , y=4.7413635 , z=18.485336
x=-1.1182251 , y=2.1871643 , z=14.415024
x=-1.7951355 , y=-0.031097412 , z=10.370285
x=6.1340485 , y=2.4119415 , z=11.988159
x=7.974365 , y=5.6203156 , z=13.626724
x=-3.1450195 , y=3.303482 , z=7.2828217
x=-10.546356 , y=-0.21894836 , z=1.5919952
x=-3.4692688 , y=1.1448364 , z=11.873123
x=6.002594 , y=3.589386 , z=19.189056
x=4.2618866 , y=3.1560516 , z=18.901596
x=-1.3952179 , y=1.3483734 , z=11.90889
x=-0.31922913 , y=4.6332397 , z=7.961212
x=2.1368866 , y=10.422165 , z=8.1772
x=-3.7131042 , y=11.531174 , z=2.7604218
x=-10.304932 , y=9.559128 , z=-4.0013275
x=-5.8577576 , y=10.715424 , z=-5.742691
x=0.23625183 , y=12.525406 , z=4.2042084
x=-3.6540222 , y=4.982376 , z=0.2079773
x=-8.5399475 , y=0.005355835 , z=7.2796936
x=-2.0669556 , y=-1.3514862 , z=16.47911
x=4.9357452 , y=1.7599335 , z=28.416779
x=4.400055 , y=-3.950409 , z=14.949768
x=0.4544525 , y=-5.2465973 , z=12.083313
x=1.7428894 , y=-3.2179565 , z=20.582077
x=5.5734863 , y=-0.07118225 , z=23.641724
x=3.0544586 , y=0.7710266 , z=16.095627
x=-3.1040344 , y=2.2917633 , z=7.3236084
x=-4.3811646 , y=5.960617 , z=0.7598114
x=-0.84872437 , y=11.04953 , z=1.2550049
x=-1.5786133 , y=9.876785 , z=3.6087952
x=-4.132263 , y=6.434952 , z=3.4896088
x=-0.52337646 , y=5.3845825 , z=8.334808
x=3.1177216 , y=9.2204895 , z=15.180847
x=-2.9211273 , y=9.34433 , z=9.640991
x=-10.504501 , y=7.445862 , z=-5.0246124
x=-8.770752 , y=6.682266 , z=-12.872772
x=1.0005798 , y=6.8555145 , z=1.1333466
x=6.824829 , y=5.077408 , z=23.808563
x=6.8151703 , y=-1.0101776 , z=18.50412
x=4.0798645 , y=0.31697083 , z=8.294968
x=-1.2505493 , y=8.012512 , z=12.343811
x=-5.0890503 , y=5.9949493 , z=-1.10849
x=-1.976059 , y=5.996216 , z=0.91864014
x=4.519043 , y=6.8766174 , z=6.5041504
x=0.44493103 , y=8.597321 , z=14.459396
x=-9.788239 , y=3.6019897 , z=6.163315
x=-10.938965 , y=0.51652527 , z=3.7120056
x=-1.4184875 , y=0.8058777 , z=6.5714264
x=1.3470612 , y=4.3013763 , z=26.974243
x=-5.5349426 , y=-1.4702911 , z=19.110657
x=-7.867096 , y=-3.329483 , z=8.266327
x=-0.51704407 , y=-0.06686401 , z=11.904495
x=3.960434 , y=5.876526 , z=20.890991
x=-2.9994354 , y=3.1214752 , z=6.245682
x=-11.267441 , y=2.512024 , z=1.7979126
x=-6.375702 , y=3.0838776 , z=3.3001556
x=5.851486 , y=4.655411 , z=11.5542145
x=8.6184845 , y=3.2195435 , z=15.757095
x=1.2977295 , y=1.1923523 , z=15.199219
x=-2.8626404 , y=1.5317688 , z=9.818771
x=-0.52830505 , y=5.6779785 , z=8.878891
x=-0.15707397 , y=5.7726135 , z=4.726425
x=-2.5980682 , y=3.6006622 , z=-0.013839722
x=-0.35014343 , y=5.4012146 , z=7.329834
x=2.5725555 , y=8.291168 , z=13.467972
x=-2.1222992 , y=6.467392 , z=4.7908173
x=-6.8925476 , y=6.105484 , z=-0.2934723
x=-2.222168 , y=9.703262 , z=1.0719757
x=2.7445679 , y=11.3233185 , z=3.0645142
x=-1.7289581 , y=5.142441 , z=-2.9231873
x=-6.463684 , y=2.5654602 , z=9.959137
x=-1.7292786 , y=1.2684174 , z=14.990784
x=0.5062256 , y=2.60437 , z=20.17215
x=-5.9475403 , y=-1.2513428 , z=12.201355
x=-8.423309 , y=-2.1038513 , z=10.989288
x=-0.42996216 , y=-1.553009 , z=9.759201
x=5.657791 , y=3.3442535 , z=22.45633
x=1.8457336 , y=-0.5795746 , z=12.901901
x=-2.6328735 , y=-2.0747986 , z=5.631317
x=1.4458618 , y=3.7142181 , z=15.797195
x=4.92984 , y=10.287781 , z=14.601212
x=-3.5448608 , y=8.184174 , z=-8.537064
x=-10.728851 , y=6.908386 , z=-13.374023
x=-1.1187744 , y=8.638458 , z=1.730835
x=10.848923 , y=10.10228 , z=15.285522
x=4.7836456 , y=5.368393 , z=7.749237
x=-10.595627 , y=0.2524414 , z=-0.8651581
x=-13.652023 , y=-0.005996704 , z=7.8791656
x=-1.1621552 , y=0.47209167 , z=18.149597
x=8.332977 , y=-2.4871063 , z=17.517593
x=4.074112 , y=-4.4804077 , z=17.355408
x=-4.480652 , y=-3.0008392 , z=21.979874
x=-6.1143646 , y=0.023086548 , z=19.54918
x=-4.1276703 , y=0.9270935 , z=7.205963
x=-4.628128 , y=1.0050659 , z=2.6438904
x=-1.7819977 , y=2.5691833 , z=8.284927
x=4.0498962 , y=5.7460938 , z=17.312088
x=4.3627167 , y=2.676712 , z=9.996017
x=2.5664368 , y=-0.7893677 , z=4.766205
x=6.464157 , y=3.0862122 , z=23.806168
x=6.8134155 , y=10.113663 , z=29.68724
x=-3.1541443 , y=8.06749 , z=-4.4796295
x=-14.176498 , y=6.8924255 , z=-19.267166
x=-8.867874 , y=8.783737 , z=-16.640396
x=3.8974762 , y=11.4804535 , z=11.063492
x=5.86203 , y=3.7035675 , z=11.017044
x=-1.177475 , y=-0.22021484 , z=16.580536
x=-3.4620514 , y=-0.20402527 , z=14.240784
x=-1.5681 , y=6.208832 , z=18.44757
x=-0.44773865 , y=2.0237427 , z=-1.1154938
x=-1.9942017 , y=3.5807953 , z=2.8488617
x=-2.5613708 , y=3.8862305 , z=11.446045
x=-4.1395264 , y=2.6368713 , z=14.903229
x=-7.392624 , y=-1.339447 , z=11.1289215
x=-4.370285 , y=-2.7442474 , z=13.512756
x=5.9018097 , y=0.21305847 , z=20.307892
x=9.754044 , y=3.7509155 , z=26.52275
x=2.7002869 , y=4.1066437 , z=18.526611
x=-6.1572266 , y=4.4784393 , z=2.688736
x=-6.242523 , y=9.183487 , z=-5.3303375
x=-1.6574402 , y=13.226639 , z=-5.021408
x=-1.4341583 , y=10.38002 , z=-4.6711273
x=-1.2634583 , y=6.82489 , z=6.0760956
x=2.885971 , y=5.6697235 , z=14.578812
x=-0.22311401 , y=7.5482635 , z=18.334656
x=-9.121277 , y=2.4449005 , z=4.9898834
x=-7.2335663 , y=0.39424133 , z=2.0848236
x=6.157593 , y=2.2802734 , z=12.9075775
x=8.86261 , y=1.1339417 , z=21.177475
x=-2.2168274 , y=-3.456314 , z=19.476013
x=-9.349228 , y=-5.978653 , z=18.687225
x=-3.7186737 , y=0.47071838 , z=26.220673
x=6.0686493 , y=6.173126 , z=18.007217
x=3.8096313 , y=7.0237885 , z=-0.22201538
x=-8.870438 , y=7.8806763 , z=-6.29068
x=-10.518188 , y=9.572678 , z=-1.6421967
x=-0.90341187 , y=9.595795 , z=8.474747
x=5.019409 , y=4.6214447 , z=10.660736
x=4.6055756 , y=4.0151367 , z=20.421097
x=4.0438843 , y=7.969635 , z=17.098251
x=-1.4022522 , y=11.74884 , z=2.7200623
x=-9.912476 , y=10.410858 , z=-13.277649
x=-8.997513 , y=11.053055 , z=-14.6354065
x=0.7690277 , y=11.343811 , z=-5.404785
x=3.8865662 , y=6.1999817 , z=6.5436554
x=-1.637619 , y=-0.73161316 , z=15.948929
x=-2.9552917 , y=-4.562271 , z=19.645798
x=1.6645508 , y=0.27687073 , z=25.795898
x=2.672104 , y=2.4974823 , z=21.615448
x=-3.6730652 , y=-0.5238342 , z=5.3385315
x=-8.011139 , y=1.2966461 , z=7.086258
x=-3.5259552 , y=3.4121857 , z=10.271301
x=-3.8562317 , y=3.3539429 , z=9.744247
x=-13.013123 , y=-0.69924927 , z=7.4582825
x=-12.864624 , y=-2.5644379 , z=18.70874
x=1.1143799 , y=-1.2692108 , z=23.637543
x=13.298431 , y=1.0872803 , z=26.665375
x=15.395538 , y=2.8103027 , z=20.29245
x=5.4866943 , y=5.419861 , z=7.218292
x=-2.6979523 , y=11.113342 , z=-11.875015
x=-9.2842865 , y=14.610886 , z=-16.146744
x=-12.400757 , y=13.74559 , z=-17.786652
x=-4.870331 , y=11.212265 , z=-6.6646423
x=8.489914 , y=10.578796 , z=11.244904
x=8.026581 , y=4.8593903 , z=15.284012
x=-2.5235596 , y=-2.4836426 , z=8.601883
x=-4.236847 , y=-1.3893585 , z=16.932693
x=3.0984497 , y=2.607727 , z=24.58635
x=4.822418 , y=2.026657 , z=12.599503
x=-4.6676636 , y=1.6428528 , z=4.081772
x=-9.775101 , y=5.2356873 , z=6.042938
x=-2.2750702 , y=9.819885 , z=1.9526825
x=1.632431 , y=10.763199 , z=-4.1340027
x=-4.5355988 , y=8.625687 , z=-1.3304291
x=-4.0590973 , y=8.478409 , z=8.76265
x=1.327179 , y=10.166168 , z=14.636887
x=-4.3150024 , y=5.1270447 , z=-2.9155884
x=-11.533676 , y=1.754425 , z=-5.814163
x=-1.1598816 , y=3.882248 , z=12.955597
x=12.1050415 , y=0.96984863 , z=15.997894
x=7.4476013 , y=-5.5289917 , z=13.591385
x=-4.042267 , y=-9.50354 , z=15.06694
x=-8.208328 , y=-7.9788513 , z=25.757065
x=-2.2240143 , y=-3.6526184 , z=35.47603
x=6.4120636 , y=-2.4663696 , z=24.860413
x=6.6173096 , y=0.09877014 , z=-0.224823
x=-3.7968445 , y=6.74617 , z=-16.965378
x=-10.530533 , y=12.2478485 , z=-15.019653
x=-7.458847 , y=12.690018 , z=0.66856384
x=1.3387299 , y=2.66922 , z=-2.0114288
x=8.963821 , y=-2.193756 , z=6.4786987
x=7.31221 , y=0.65878296 , z=37.314514
x=-1.0560608 , y=-3.4754639 , z=33.455048
x=-5.567444 , y=-9.445663 , z=17.685364
x=0.87254333 , y=-6.0480957 , z=20.59549
x=9.724518 , y=3.0048676 , z=21.875488
x=4.1996155 , y=4.46669 , z=-2.6986237
x=-11.983978 , y=6.7722015 , z=-15.1445465
x=-17.050842 , y=8.991455 , z=-6.636902
x=-1.7438812 , y=8.786163 , z=6.888962
x=12.868408 , y=7.3257294 , z=13.62323
x=9.822479 , y=2.5871887 , z=16.218079
x=1.886383 , y=3.6092224 , z=15.446167
x=-0.18797302 , y=6.9404144 , z=13.865448
x=1.8572693 , y=3.5509033 , z=-1.7680817
x=0.96318054 , y=4.7655334 , z=3.4440308
x=-1.6053619 , y=3.1891174 , z=2.6686096
x=-5.7929688 , y=6.0261993 , z=18.677536
x=-7.4142456 , y=-0.3118286 , z=4.6461334
x=-4.3341217 , y=-0.43423462 , z=7.431656
x=4.6467743 , y=1.8684845 , z=12.829605
x=6.5837555 , y=5.476349 , z=21.598526
x=-0.4089203 , y=1.251831 , z=7.948517
x=-3.7292023 , y=2.205185 , z=10.389618
x=3.0485535 , y=4.717087 , z=9.765823
x=5.8796234 , y=9.55777 , z=11.651794
x=-1.7175598 , y=5.746994 , z=-0.58522034
x=-7.3296356 , y=4.487793 , z=0.018737793
x=-0.33940125 , y=5.5177155 , z=3.4512482
x=4.289505 , y=7.0664062 , z=9.960495
x=-3.0397644 , y=3.4718018 , z=8.002792
x=-6.11261 , y=2.1596527 , z=7.5752563
x=3.8945007 , y=4.989609 , z=9.339233
x=10.437317 , y=5.8371887 , z=7.814041
x=1.9976501 , y=3.652069 , z=7.769287
x=-7.008423 , y=1.4268646 , z=8.2595825
x=-2.7439423 , y=3.7420197 , z=14.240219
x=4.215912 , y=4.1813507 , z=15.959213
x=1.8187714 , y=1.3041534 , z=10.45784
x=-2.283554 , y=0.44976807 , z=9.507507
x=1.0670166 , y=6.185211 , z=17.402008
x=1.3895721 , y=7.685135 , z=9.432648
x=-6.8515015 , y=5.165344 , z=-3.905014
x=-6.6449127 , y=5.5525055 , z=-4.9575806
x=5.090927 , y=10.825516 , z=8.946121
x=7.8047333 , y=7.481491 , z=4.504364
x=-2.2127838 , y=3.0931091 , z=6.4814453
x=-4.0218506 , y=-0.2587433 , z=10.10289
x=3.067749 , y=3.789688 , z=16.381973
x=2.6137695 , y=2.8194275 , z=16.928345
x=-2.1405945 , y=-1.0093231 , z=8.423111
x=-1.4897308 , y=0.70266724 , z=10.962296
x=3.7012177 , y=5.904251 , z=13.575394
x=-0.8705597 , y=7.9553223 , z=9.9717865
x=-9.019623 , y=5.3774567 , z=-2.030182
x=-5.2339325 , y=7.444031 , z=1.275528
x=4.5458984 , y=10.906754 , z=8.477509
x=1.8078156 , y=8.4214325 , z=3.872116
x=-7.978653 , y=5.0984955 , z=1.4751587
x=-6.551834 , y=5.556946 , z=6.927475
x=3.285797 , y=6.792038 , z=8.397705
x=4.0815887 , y=4.6812286 , z=7.7205505
x=-3.142212 , y=1.1711578 , z=8.28653
x=-3.0345612 , y=0.25712585 , z=9.138229
x=1.6774445 , y=2.3153687 , z=19.309784
x=-0.73625183 , y=-0.49884033 , z=17.920517
x=-5.911148 , y=-4.2162476 , z=11.684982
x=-2.4291534 , y=-1.7929993 , z=16.395218
x=2.8447113 , y=2.732666 , z=24.008224
x=-0.045272827 , y=0.23942566 , z=9.48642
x=-5.776184 , y=-0.12440491 , z=7.276535
x=-2.1708221 , y=5.118698 , z=12.421066
x=2.068283 , y=10.423752 , z=14.357544
x=-3.9398499 , y=7.8180847 , z=-3.679184
x=-8.520248 , y=8.632629 , z=-4.1464996
x=1.2332306 , y=11.909409 , z=-3.5113373
x=6.7168427 , y=14.805542 , z=4.929245
x=-1.8697052 , y=6.9771423 , z=-5.359497
x=-7.488266 , y=3.4969788 , z=2.2339325
x=2.089569 , y=2.921753 , z=10.153107
x=7.7515717 , y=3.4500885 , z=19.46025
x=0.4263916 , y=-1.507721 , z=14.452026
x=-5.9964447 , y=-2.8700104 , z=10.872665
x=-2.137146 , y=-0.14480591 , z=13.921646
x=3.0664978 , y=1.7536163 , z=17.165497
x=-1.0384521 , y=-1.2144928 , z=10.018173
x=-5.7355957 , y=-2.0618286 , z=8.9713745
x=-1.7858734 , y=1.903305 , z=17.066452
x=0.9996338 , y=4.084427 , z=18.926163
x=-2.5618134 , y=2.402298 , z=9.154526
x=-2.1496735 , y=4.589813 , z=3.8330383
x=3.0241547 , y=11.826645 , z=6.261505
x=-0.21961975 , y=11.131699 , z=-4.1960297
x=-9.24617 , y=8.376801 , z=-7.0600586
x=-5.382843 , y=6.8298187 , z=-3.9160767
x=7.2194214 , y=8.2395935 , z=4.9453735
x=6.6735992 , y=4.638199 , z=7.9891205
x=-4.1054077 , y=0.21124268 , z=12.75737
x=-4.907852 , y=-1.5589294 , z=12.270416
x=5.749176 , y=2.2857208 , z=11.529877
x=7.049179 , y=4.0387726 , z=9.64476
x=-5.6118317 , y=1.3976593 , z=2.1759186
x=-9.649597 , y=1.0102692 , z=3.2993164
x=2.882965 , y=3.708084 , z=10.927811
x=7.8411407 , y=2.951889 , z=14.30275
x=-2.1220856 , y=-1.1566162 , z=11.412659
x=-8.746994 , y=-1.4967041 , z=14.480103
x=-2.4466095 , y=2.3538208 , z=18.251892
x=2.6994476 , y=2.6975098 , z=13.830002
x=-0.3948822 , y=1.3932648 , z=6.4684296
x=-3.1883698 , y=4.995468 , z=9.040344
x=-1.9774017 , y=9.0798645 , z=5.9506226
x=-5.0982666 , y=8.125946 , z=-1.2800751
x=-6.9642944 , y=4.51149 , z=-3.374115
x=2.5488586 , y=3.1692047 , z=3.1196747
x=9.437317 , y=4.027954 , z=17.813873
x=2.7317963 , y=0.8263855 , z=22.7509
x=-5.5407867 , y=-3.546753 , z=14.014679
x=-1.8565826 , y=0.019439697 , z=11.692001
x=5.9925995 , y=5.3401184 , z=10.304489
x=1.76297 , y=4.359268 , z=0.7675781
x=-8.174957 , y=1.3897552 , z=4.032364
x=-4.063553 , y=0.37823486 , z=8.811615
x=3.3949127 , y=3.3488922 , z=19.02124
x=-2.3050385 , y=0.015853882 , z=13.314362
x=-8.576584 , y=-0.5749512 , z=13.379669
x=-0.36273193 , y=2.9880676 , z=14.389984
x=10.330856 , y=9.492584 , z=14.87915
x=2.3044739 , y=8.774063 , z=0.36912537
x=-13.11235 , y=7.636032 , z=-2.6355743
x=-8.947556 , y=10.224579 , z=-2.5067291
x=5.0863037 , y=12.317429 , z=7.3399506
x=5.931885 , y=6.1589813 , z=4.1978607
x=-1.0730133 , y=1.6372223 , z=8.106094
x=0.7505493 , y=2.3390656 , z=16.57257
x=2.8871613 , y=2.644455 , z=19.374237
x=-1.0874023 , y=-2.7722778 , z=9.99675
x=-1.3001404 , y=-1.9617004 , z=14.348312
x=2.3982086 , y=1.9017181 , z=17.720001
x=-0.98802185 , y=3.2338104 , z=10.925598
x=-7.6829834 , y=1.5941162 , z=2.4597015
x=-3.786377 , y=3.9831848 , z=5.9046936
x=6.060013 , y=8.06929 , z=12.575577
x=4.3617096 , y=7.6357727 , z=9.909836
x=-6.208191 , y=5.6515656 , z=5.710739
x=-5.8256073 , y=6.9194794 , z=2.2419434
x=4.528656 , y=12.040237 , z=5.148712
x=4.817978 , y=10.64093 , z=-0.010025024
x=-5.517761 , y=5.998337 , z=-1.7105713
x=-4.391327 , y=3.6542969 , z=2.7223663
x=5.7717133 , y=5.894821 , z=17.982605
x=4.3653564 , y=0.89453125 , z=14.488358
x=-4.3732147 , y=-3.0809326 , z=12.409668
x=-1.7270203 , y=-2.6543274 , z=16.981308
x=7.8630524 , y=3.2843323 , z=28.08496
x=6.5286407 , y=-1.2433167 , z=12.195541
x=-3.976181 , y=-0.1533966 , z=12.441406
x=-7.1160583 , y=2.5846558 , z=10.563324
x=-1.986084 , y=7.7413635 , z=7.932419
x=-1.9416351 , y=6.9072876 , z=-0.53053284
x=-5.128418 , y=6.317978 , z=3.9710846
x=1.6938934 , y=7.866394 , z=4.751877
x=5.76474 , y=11.598984 , z=9.070297
x=-3.0812683 , y=8.118744 , z=0.052108765
x=-7.9379272 , y=6.131424 , z=-4.0492096
x=1.733078 , y=9.364609 , z=3.3601074
x=7.7105865 , y=9.63826 , z=7.4530487
x=-0.78030396 , y=3.8427582 , z=3.0752716
x=-6.0858765 , y=0.34083557 , z=5.2895203
x=3.0774384 , y=2.0439758 , z=13.291885
x=10.355484 , y=1.4091339 , z=17.133362
x=4.991562 , y=-2.3111572 , z=15.807892
x=-2.8672028 , y=-4.4918213 , z=16.26062
x=-3.2626038 , y=-0.9197235 , z=24.096405
x=-0.653183 , y=-0.44725037 , z=19.27797
x=-1.3869324 , y=-1.0766144 , z=9.351273
x=-0.4949646 , y=1.7014465 , z=7.808716
x=1.6301727 , y=8.262817 , z=15.997009
x=-2.2254639 , y=6.247711 , z=2.4179382
x=-7.8642426 , y=5.1065826 , z=1.833847
x=-0.98501587 , y=4.4958954 , z=-1.3894043
