x=0.025123211492968308 , y=2.1224040241882296 , z=4.5462942155697865
x=-1.724003142268155 , y=5.929322049227181 , z=8.458496272981336
x=-2.965858821213772 , y=2.105650130341112 , z=5.386163252072494
x=-3.7112087361900947 , y=-3.700443825343882 , z=7.013259308891611
x=-3.6645480737269933 , y=-5.384965455472313 , z=11.44469474856506
x=-1.124608939126626 , y=-4.224460764728798 , z=3.607122500417679
x=4.731731439544305 , y=-2.767253463914971 , z=3.938523065504699
x=8.188114671004174 , y=0.9307947682285492 , z=12.813371910853409
x=4.919571885996893 , y=2.9730379715371495 , z=8.147435362264268
x=-0.9152386709816125 , y=8.220417032820519 , z=6.77038888233007
x=-5.094244199125198 , y=4.846590215440641 , z=4.2759049843149155
x=-3.2505987238376903 , y=1.203571963406074 , z=7.5576159026464795
x=2.348520556902652 , y=-2.7852051543622696 , z=1.872354447303311
x=3.5102154149686404 , y=-4.1897704389897985 , z=0.8219249753331171
x=1.35192326844123 , y=-4.419472732227056 , z=0.9977950850616034
x=-1.9357613743358222 , y=3.4635547525055386 , z=9.4120262887802
x=-4.03902354075428 , y=8.350824276686085 , z=1.8998732519966413
x=-1.5900101378797546 , y=4.872911223533791 , z=-5.375390711948573
x=3.6250741908649773 , y=3.1704379029580614 , z=9.486198126658923
x=3.550894723708545 , y=-5.577581829770209 , z=11.499732357951721
x=-1.4404610362444177 , y=-5.615865545309752 , z=10.042525057137894
x=-4.161053837696287 , y=-1.2813371910853408 , z=8.630780622186988
x=-4.061751159046887 , y=-0.11485114661862889 , z=0.7932083740396059
x=1.9955825408454988 , y=-4.834627507994248 , z=-0.7573202517004248
x=7.064703528477729 , y=1.8902985084729016 , z=14.410553569778832
x=3.7267648334370316 , y=-0.22372856879176908 , z=5.099027756248214
x=-2.500465251738351 , y=5.176792983927481 , z=5.804896159084813
x=-4.479293898736732 , y=3.4324501872893736 , z=6.6663026465576545
x=0.6891221382671896 , y=0.2476539836845564 , z=6.750049227960118
x=5.888650369764985 , y=-1.049239304647721 , z=5.852754618148095
x=4.5163798176760945 , y=-0.6723758736977801 , z=0.7202267034833547
x=-0.2213329755914071 , y=0.824312939255771 , z=-3.0675494637858263
x=-3.3152034474703824 , y=0.6951034919903865 , z=5.277293459177062
x=-2.3796251221188176 , y=6.931900691411801 , z=14.469176939688328
x=-0.48214746332253816 , y=5.913773581257953 , z=-2.209736366113528
x=0.484535427245192 , y=3.269740581607462 , z=-1.6725589226820374
x=-0.4426659511828142 , y=0.25363533740775324 , z=12.764315655189945
x=-3.1668521424352263 , y=1.2454414394684516 , z=9.800852427176535
x=-4.595342841955542 , y=0.640073511881434 , z=-4.94349730088968
x=-1.5385582890159288 , y=1.2442512721459789 , z=-2.9730379715371495
x=1.4775469551837797 , y=-0.8470481868260854 , z=4.87171342693361
x=1.4320840893208588 , y=3.848795130379038 , z=7.039572687707052
x=0.4713825524763255 , y=3.0627659066628103 , z=-1.239460085745255
x=0.24645618708437542 , y=5.339502589609393 , z=2.992179829306921
x=2.6141186017567994 , y=0.10886979289543205 , z=6.069304036616487
x=4.329744797101395 , y=-0.4450615443831762 , z=9.580717248185309
x=2.922791548551213 , y=-0.20697467494465144 , z=6.368402239887161
x=0.9439552722751239 , y=-0.23449347963798176 , z=0.38882613839633456
x=0.32541921136382335 , y=2.3006620978393695 , z=6.419846459473279
x=1.231090768099404 , y=0.13399300438840037 , z=4.491256606183126
x=1.8807313942268697 , y=0.3948074921195314 , z=7.1723755247729795
x=0.22491873611424193 , y=-1.653417064912266 , z=7.3171410692853005
x=-1.5002745734763858 , y=-1.5923981018024085 , z=6.7967098904232195
x=-1.9680637361521685 , y=-1.0324854108006034 , z=4.954262211735893
x=-0.30029599987085503 , y=-0.17587010972848632 , z=3.4240732403658147
x=2.484909154491415 , y=-0.1208325003418257 , z=6.25115550006817
x=3.0220865979229052 , y=1.240657882345436 , z=8.637959772510365
x=0.7058684028365991 , y=-2.621297752080177 , z=1.3973861343041507
x=-0.5850359024947733 , y=1.4009795241046936 , z=7.448746109751047
x=-1.193997219882334 , y=1.50506575987711 , z=7.342264280778269
x=-0.5646962481248209 , y=1.3567068255642458 , z=0.06101896310985743
x=1.8938918982734445 , y=1.690502983851628 , z=3.337938695040697
x=2.9132168050274734 , y=-0.638875715281253 , z=5.5919401304169645
x=2.433464934905297 , y=-0.8338876827795108 , z=11.786860224498293
x=0.784831427116047 , y=0.5491477801555924 , z=8.9274832322573
x=-0.3158444678400835 , y=0.45582645522938886 , z=2.098470980017734
x=-0.3457588657337758 , y=2.742130252422003 , z=5.261737361930126
x=-2.5016554190608242 , y=-1.5971816589254244 , z=4.149091130249893
x=-2.7947722686083014 , y=-4.96144136205927 , z=4.523558967999472
x=0.19022841037524196 , y=-2.1977736586671344 , z=12.04528674830677
x=3.14412452414262 , y=-2.292292780193519 , z=3.3020429434238077
x=3.893060199641778 , y=3.3247781909941225 , z=7.338678520255434
x=0.9295969716283682 , y=2.0757433617251277 , z=5.742687028652483
x=-1.0564184549710989 , y=0.5000915244921287 , z=10.043722853738075
x=0.17347451652812432 , y=0.8685780085185107 , z=15.17026178540191
x=1.654614861512447 , y=1.094702170510642 , z=9.15240959764925
x=1.1293924962496418 , y=2.7588841462691205 , z=-1.8304849712409332
x=-1.0013808455844382 , y=3.3857895248262717 , z=-4.235233304852719
x=-2.14034808535782 , y=1.3926025771811348 , z=1.0647877726169495
x=-0.826708532456133 , y=1.8101453168709807 , z=6.533499809491727
x=3.0962660650793374 , y=-0.7752643128700153 , z=-3.70762297566726
x=6.2332114388985795 , y=5.886254776564623 , z=-1.0384667645238002
x=3.632245711910647 , y=3.839228016133007 , z=-1.6749468866046913
x=-1.87115665070313 , y=2.0015638945686955 , z=2.945519166843819
x=-3.9516835695512733 , y=0.9439552722751239 , z=8.063688780861805
x=-1.7886078659008473 , y=1.237072121822601 , z=7.201092126066491
x=1.7658726183305329 , y=-0.5299982931081128 , z=4.2376212687753725
x=2.1379524921574578 , y=2.198971455267315 , z=9.037550821752912
x=-0.1962097640984388 , y=-1.8855149513498857 , z=4.3010358250855925
x=-1.4823305123067954 , y=1.4871140694298113 , z=9.627377910648411
x=-1.8532125895335396 , y=-0.3720798738269251 , z=9.190693313188794
x=-1.5062559271995828 , y=-2.6763277321891294 , z=4.577398780785952
x=0.1746723131283053 , y=-3.890672235719124 , z=5.803705991762341
x=2.580618443340272 , y=-3.964844073597848 , z=6.870881728301944
x=3.3044385366241698 , y=-2.883310036411489 , z=7.363801731748403
x=0.6819429879438118 , y=0.52880812578564 , z=5.997520162660417
x=-2.7098278906056565 , y=-2.326983105932519 , z=-1.606756402449164
x=-1.0384667645238002 , y=0.07656743107908592 , z=7.2932156543925135
x=2.8569890283183397 , y=-0.9595037402443524 , z=11.378892228332187
x=3.9995420286145564 , y=1.4751513619834176 , z=4.743701776268407
x=3.145314691465093 , y=2.512427959184745 , z=-2.505248808861367
x=1.3327814106714584 , y=5.612279784786917 , z=0.26321008093149306
x=0.6257152112346783 , y=3.3618641099334843 , z=6.133908760249179
x=0.9236156179051713 , y=3.2087292477753127 , z=8.458496272981336
x=2.173848243774347 , y=2.1953780654667723 , z=0.5515357440782462
x=2.7050443334826406 , y=8.042151329891672 , z=1.497886609553732
x=-0.21295602866784827 , y=4.96144136205927 , z=2.169057057373623
x=-2.888093593534505 , y=2.888093593534505 , z=5.741489232052301
x=-3.3187968372709253 , y=0.975059837491289 , z=6.424630016596295
x=-2.1247919881108834 , y=-1.2550161829921915 , z=0.9906159347382256
x=0.07058607735588909 , y=-1.3291956501486235 , z=4.573813020263117
x=-0.06700031683305425 , y=-0.9487388293981397 , z=5.937698996150741
x=-0.28473990262391835 , y=-3.6501974023579455 , z=1.088720816787445
x=0.9989852523840763 , y=1.4871140694298113 , z=9.211032967558745
x=1.0671833658173115 , y=-0.3948074921195314 , z=6.757228378283496
x=0.2033889144218166 , y=0.2655980448541469 , z=5.166028073081268
x=-0.2608144877311311 , y=1.2442512721459789 , z=7.135289605833617
x=0.4917145775685698 , y=-0.1950119674982578 , z=4.857355126286854
x=1.6211147030959199 , y=-0.939171715152108 , z=6.625623337817749
x=1.0612020120941148 , y=-0.6604055369736783 , z=7.59350402498566
x=-0.010764910846212658 , y=-1.8855149513498857 , z=4.287875321039017
x=1.2669788904385852 , y=2.293482947515992 , z=8.475250166828454
x=2.629674699003736 , y=2.3844086792418335 , z=5.306002431192866
x=2.289897186993157 , y=3.3235803943939413 , z=3.3822037643034366
x=0.6699802804974181 , y=2.958679670890394 , z=2.39996477648877
x=-0.7621038088234406 , y=1.8352685283639492 , z=1.5170284673235035
x=-0.8685780085185107 , y=0.2667958414543279 , z=5.160046719358071
x=-0.4797518701221762 , y=0.23569127623816274 , z=7.142468756156996
x=0.3900239349965156 , y=-1.4871140694298113 , z=2.8210932767014505
x=1.4919052558305352 , y=3.4180918866426175 , z=6.520339305445152
x=0.8805483452426126 , y=0.31106091071706765 , z=2.8282724270248285
x=0.6077711500650879 , y=1.8639775003797523 , z=8.720508557312648
x=0.3206356542408075 , y=0.050246422985936616 , z=8.7408482116826
x=0.04904862638575562 , y=0.9331903614289112 , z=6.611265037170994
x=0.3696842806265631 , y=0.2033889144218166 , z=3.5700365814783166
x=-0.17108655260547048 , y=0.021537450970133473 , z=7.435585605704473
x=-1.1533255404201372 , y=-3.0890869147559594 , z=6.556235057062041
x=-0.6137525037882847 , y=-1.6235026670185737 , z=10.650288577925274
x=-0.33259836168720114 , y=-0.9786532272918319 , z=8.090009788954955
x=0.0969070854490384 , y=0.63528232548071 , z=7.434387809104291
x=0.44744950830583 , y=1.8256937848402093 , z=7.437973569627126
x=0.7633016054236217 , y=-0.005981353723196828 , z=5.1923490811744175
x=0.49291237416875083 , y=2.923981715873686 , z=6.618444187494371
x=-1.426102735597662 , y=2.7229883946522313 , z=3.381005967703256
x=-1.9788362762760892 , y=-0.0287166012935113 , z=-1.8544103861337204
x=1.5086515203999447 , y=-0.22851212591478492 , z=3.9624561096751942
x=4.418282564904583 , y=-0.28593769922409934 , z=6.738086520513725
x=3.8834930853957466 , y=2.7636677033921364 , z=4.29864023188523
x=0.4342890042592554 , y=7.2788573537457575 , z=-0.7836412597935741
x=-3.7913695570697237 , y=6.8972027363950925 , z=-2.840235134471222
x=-2.953896113767378 , y=3.70762297566726 , z=1.8544103861337204
x=0.673566041020253 , y=1.6462379145888881 , z=10.932640516626538
x=1.5900101378797546 , y=-0.32900497188665817 , z=4.4398123865970085
x=0.3696842806265631 , y=1.4332818859210399 , z=-1.8998732519966413
x=-2.143933845880655 , y=5.789347691115585 , z=1.8843171547497046
x=-3.7554814347305427 , y=0.3337961582873821 , z=3.3893829146268146
x=-1.2538183863920105 , y=2.1188106343876862 , z=9.523291674875994
x=2.250415674853433 , y=-0.18783281717487996 , z=2.1822175614201975
x=3.675320613850914 , y=1.125806735726807 , z=-2.9419334063209845
x=1.5014723700765669 , y=1.2885163414087186 , z=1.724003142268155
x=-3.3319573413175 , y=-0.38164698807295677 , z=7.033591333983855
x=-3.738727540883425 , y=-3.379808171103075 , z=6.38395070785639
x=1.0396645611239812 , y=0.11964233301935287 , z=9.796068870053519
x=4.198139756635649 , y=-1.3136395529016869 , z=2.8665561425643715
x=3.595159792971285 , y=-0.8087644712865425 , z=4.2519795694221285
x=0.7585104190228977 , y=1.686917223328793 , z=10.056883357784649
x=-2.8414329310714033 , y=0.6173382643111195 , z=7.007270325890706
x=-2.6775255287893107 , y=0.826708532456133 , z=5.026046085691963
x=-0.35174021945697265 , y=1.5864167480792117 , z=8.226398386543716
x=1.0731647195405083 , y=-1.5242076176468813 , z=4.198139756635649
x=2.7935744720081206 , y=0.45582645522938886 , z=7.715541951205375
x=2.689488236235704 , y=1.013343553030832 , z=4.870515630333429
x=0.8314920895791488 , y=0.49291237416875083 , z=0.9487388293981397
x=-0.9618993334447143 , y=1.9154217199658699 , z=3.5616596345547578
x=-1.5457374393393066 , y=0.44625171170564903 , z=5.633817235757051
x=-0.32541921136382335 , y=0.023925414892787312 , z=7.14605451667983
x=1.3268000569482616 , y=1.0241160931547528 , z=5.04997150058475
x=0.7991897277628026 , y=1.0277018536775875 , z=2.9778215286601655
x=0.07298167055625109 , y=0.4677891626757825 , z=5.347879536532951
x=-0.5108564353383412 , y=2.1547063860045754 , z=11.942398309134536
x=-0.8649922479956759 , y=-0.7238200932838977 , z=4.304621585608427
x=0.5886216630176082 , y=1.202374166805893 , z=6.409073919349358
x=1.15451570774261 , y=-1.0779482766635242 , z=5.733112285128743
x=0.9427574756749428 , y=0.4965057639692938 , z=9.974326943704659
x=-0.03588812233918096 , y=2.7469214388227265 , z=9.319902760454177
x=-0.5252147359850969 , y=4.93392255736594 , z=6.693821451250985
x=0.973862040891108 , y=4.1897704389897985 , z=2.100866573218096
x=2.6105328412339643 , y=3.7602649918535587 , z=2.1941878981442997
x=2.0350640529852226 , y=3.651395198958127 , z=0.448647304906011
x=-0.2213329755914071 , y=1.728786699391171 , z=0.5874314956951354
x=-1.9740450898753652 , y=3.3259759875943034 , z=4.192158402912452
x=-1.4799349191064335 , y=1.5636891297866053 , z=1.8460334392101616
x=0.937973918551927 , y=4.631238593572432 , z=0.9068693533357619
x=1.9561010287057747 , y=5.747470585775498 , z=4.059363195124233
x=1.5672748903094402 , y=4.072523699170807 , z=4.184979252589074
x=0.33140056508702015 , y=2.551909471324469 , z=1.569670483509802
x=0.7967941345624406 , y=1.7802309189772885 , z=4.165837394819302
x=0.5371774434314907 , y=0.7728687196696533 , z=6.092031654909094
x=-1.5445396427391258 , y=4.0067211789379344 , z=6.562216410785238
x=-2.738544491899168 , y=1.3351770038718205 , z=2.2671619394228424
x=-1.4452445933674334 , y=2.778026004038892 , z=6.64356739898734
x=0.3170422644402645 , y=0.21415382526802929 , z=4.524756764599653
x=1.6378609676653293 , y=3.3487036058869095 , z=7.44156695942767
x=0.14117215471177819 , y=1.5672748903094402 , z=1.3016768454552934
x=-0.44744950830583 , y=0.42830765053605857 , z=2.09608301609508
x=-0.29551244274783917 , y=1.1533255404201372 , z=8.305361410823165
x=-0.08733997120300674 , y=-1.5337747318929131 , z=6.763209732006692
x=0.6974990851907484 , y=3.0795121712322198 , z=12.204402964188139
x=-0.14117215471177819 , y=-0.28473990262391835 , z=3.329561748117138
x=0.32183345084098847 , y=-1.3244044637478996 , z=4.470924581090882
x=1.7132382314219423 , y=1.9896011871223018 , z=13.97148100839656
x=-1.7347680531143677 , y=-0.5383752400316716 , z=5.155255532957347
x=-2.069762008001931 , y=-2.616514194957161 , z=0.5479499835554115
x=1.0300974468779496 , y=2.011138638092435 , z=11.622960451493908
x=2.102064369818277 , y=-1.9285822240124444 , z=6.75244482116048
x=1.6019728453261484 , y=1.5110471136003067 , z=9.659680272464756
x=0.3660985201037283 , y=0.8697758051186918 , z=6.076483186939865
x=-0.27756075230054056 , y=0.8362756467021646 , z=1.2861207482083565
x=2.064970821601207 , y=1.4440467967672526 , z=1.6845216301284311
x=2.4861069510915956 , y=4.149091130249893 , z=5.883859183364261
x=0.002395593200361995 , y=-0.1938141708980768 , z=-0.3948074921195314
x=-0.48094966672235717 , y=2.54353252440091 , z=4.353677841271891
x=-0.008376946923558823 , y=3.520987955092561 , z=5.989143215736858
x=0.2811541421010835 , y=1.085127426986902 , z=0.8757571588418885
x=1.2155346708524675 , y=3.968437463398391 , z=5.833612760378324
x=-0.16390740228209266 , y=3.515006601369364 , z=2.508834569384202
x=-0.5383752400316716 , y=4.042609301277115 , z=-2.8031492155318602
x=1.7874100693006663 , y=7.001288972167509 , z=1.0229182965545718
x=2.198971455267315 , y=5.384965455472313 , z=0.02990676861598414
x=1.3626881792874426 , y=1.3291956501486235 , z=-1.5792375977558337
x=1.2825349876855219 , y=5.20311399202063 , z=8.135472654817875
x=-0.15433265875835284 , y=3.1704379029580614 , z=4.980583219829042
x=-1.4739535653832365 , y=1.1210231786037912 , z=5.532118963907289
x=-1.1533255404201372 , y=1.3351770038718205 , z=8.944237126104417
x=-0.9104551138585967 , y=-1.1712696015897277 , z=7.476257285166669
x=0.10169064257205424 , y=-0.3481468296564296 , z=6.241580756544431
x=0.0011977966001809975 , y=-0.16510519888227365 , z=5.179188577127843
x=-2.1152248738648516 , y=-0.6125547071881037 , z=0.8195293821327552
x=-1.9237986668894287 , y=-1.132985886050185 , z=2.987396272183905
x=-0.08733997120300674 , y=1.7216075490677931 , z=10.421776452010489
x=0.7154431463603389 , y=-0.7022826423137642 , z=5.83839631750134
x=1.3662815690879855 , y=1.8687686867804763 , z=5.692440605666546
x=0.9295969716283682 , y=1.16409045126635 , z=4.972206272905483
x=0.7513312686995198 , y=0.7979919311626217 , z=2.8665561425643715
x=1.8388542888867838 , y=3.0268777843236294 , z=4.2818939673158205
x=2.1044523337409307 , y=4.285479727838656 , z=3.5030362646452624
x=1.013343553030832 , y=2.5387489672778942 , z=-1.5277933781697162
x=-0.3158444678400835 , y=3.3546849596101063 , z=4.32615903657856
x=-1.6187191098955578 , y=2.7433280490221836 , z=7.417633915257174
x=-1.7551077074843202 , y=3.2769197319308394 , z=5.877877829641064
x=-0.8350854793796918 , y=2.628476902403555 , z=1.5218120244465194
x=0.1662953662047465 , y=1.8891083411504286 , z=2.281520240069598
x=0.4247218900132237 , y=0.5299982931081128 , z=5.020064731968766
x=-0.3984008819200744 , y=1.9525152681829399 , z=7.920121032949664
x=-1.5385582890159288 , y=0.9056715567355809 , z=2.6356560527269326
x=-0.22851212591478492 , y=0.7333872075299294 , z=3.8033322645161176
x=1.9644779756293336 , y=1.231090768099404 , z=9.262477187144864
x=1.5888123412795736 , y=-0.15912384515907682 , z=5.675686711819428
x=0.4223262968128617 , y=2.6811189185898536 , z=5.302416670670031
x=-0.6879243416670086 , y=2.373643768395621 , z=2.950302723966835
x=-0.14476554451232118 , y=1.7969848128244061 , z=1.8603917398569174
x=0.936776121951746 , y=2.3820207153191797 , z=5.801310398561978
x=0.046660662463101785 , y=3.790171760469543 , z=6.170994679188541
x=-0.8039732848858185 , y=1.7898056625010283 , z=1.3626881792874426
x=-0.299098203270674 , y=3.6872833212973077 , z=6.600500126324781
x=0.6639989267742213 , y=0.3457588657337758 , z=4.953064415135712
x=1.456009504213646 , y=3.5796113250020567 , z=8.67026213432671
x=-0.9056715567355809 , y=1.6462379145888881 , z=6.100408601832652
x=-2.0446387965089623 , y=-0.13040724386556554 , z=2.916802565550308
x=0.16510519888227365 , y=1.4476325572900872 , z=10.560560642799613
x=1.2597997401152072 , y=1.2897141380088997 , z=8.536261500660602
x=1.15451570774261 , y=-0.7058684028365991 , z=0.746547711576504
x=0.35293801605715364 , y=1.2849229516081757 , z=6.462913732135838
x=-1.2203182279754834 , y=-1.5852189514790307 , z=6.562216410785238
x=-1.272960244161782 , y=2.8904891867348668 , z=8.67624348804991
x=-1.1509299472197754 , y=2.779223800639073 , z=2.915612398227835
x=0.48214746332253816 , y=0.9535223865211555 , z=0.06819811343323526
x=2.103262166418458 , y=4.92555323972009 , z=7.759807020468115
x=1.615133349372723 , y=5.0284416788923245 , z=-1.4177257886741033
x=0.10648182897277822 , y=5.180378744450316 , z=-3.7662463455767554
x=-0.673566041020253 , y=2.392785626165392 , z=-0.7393685612531262
x=-0.19979552462127362 , y=3.1979567076513917 , z=8.045744719692214
x=-0.9283991750281871 , y=5.6685075614960505 , z=10.797449715637956
x=-2.368860211272605 , y=2.813914126378073 , z=-0.595800813340986
x=-0.25961669113095004 , y=3.07234065018655 , z=3.6107158902182217
x=2.1558965533270484 , y=3.6956602682208666 , z=11.764132606205687
x=0.9116529104587777 , y=0.8207271787329361 , z=5.18516993085104
x=-1.6175213132953767 , y=3.7985487073931017 , z=-1.9273920566899716
x=-2.353304114025668 , y=3.154889434988833 , z=-3.2039380613745885
x=-2.2181133130370867 , y=2.506446605461548 , z=6.131513167048817
x=-1.0588064188937527 , y=1.386621223457938 , z=9.542433532645765
x=-0.5742709916485608 , y=-1.6378609676653293 , z=2.315020398486125
x=0.4941101707689318 , y=0.0969070854490384 , z=7.550436752323101
x=0.7525290652997009 , y=0.37686343094994096 , z=10.367944268501718
x=0.3242214147636423 , y=0.9858247483375017 , z=9.401253748656279
x=0.339777512010579 , y=-0.4271098539358775 , z=2.54353252440091
x=0.9487388293981397 , y=2.131971138434261 , z=6.6663026465576545
x=-0.03469795501670813 , y=2.468155260644297 , z=4.1514867234502555
x=-1.087523020187264 , y=1.726398735468517 , z=-0.939171715152108
x=-0.4007888458427282 , y=5.3119837849160625 , z=2.9048398581039145
x=0.1662953662047465 , y=1.8520147929333586 , z=-0.20697467494465144
x=0.22372856879176908 , y=1.7323800891917138 , z=-0.6448570690044498
x=1.2322885646995851 , y=5.869500882717506 , z=2.6344582561267518
x=2.103262166418458 , y=5.652959093526822 , z=0.4438637477829952
x=2.237255170806858 , y=4.809496667223572 , z=-2.5686557358938784
x=2.425087987981738 , y=6.346864788917028 , z=1.0791460732637053
x=0.7704807557469995 , y=5.2748978659767 , z=2.395181219365754
x=-0.35532597997980747 , y=1.6976821341750057 , z=2.219311109637268
x=0.10288843917223522 , y=1.6223124996961007 , z=4.699429077727959
x=0.5252147359850969 , y=3.123784869772668 , z=7.64734383777214
x=-0.9906159347382256 , y=1.0408623577241622 , z=5.457947126028564
x=-3.0567845529396136 , y=-0.2871354958242804 , z=6.395921044580492
x=-3.8511907235794003 , y=0.7262080572065516 , z=10.990066089935853
x=-2.1379524921574578 , y=-0.2667958414543279 , z=7.411652561533977
x=1.2550161829921915 , y=2.291094983593338 , z=3.1345497806188805
x=2.757686349668939 , y=1.2586019435150264 , z=1.046843711447359
x=0.04306727266255879 , y=-1.8304849712409332 , z=6.769191085729889
x=-4.104826060987153 , y=-0.2943146461476582 , z=12.078786906723298
x=-4.79992955297754 , y=-1.9549032321055937 , z=7.426010862180733
x=-0.05503760938666061 , y=2.660779264219901 , z=11.993842528720654
x=4.6958433172051235 , y=1.0348810040009655 , z=8.513533882367996
x=5.070311154954703 , y=-0.25243754080757225 , z=6.270297357837942
x=1.7886078659008473 , y=1.390206983980773 , z=8.31971971146992
x=-2.74094008509953 , y=1.5517187930625036 , z=7.2178383906359
x=-4.2759049843149155 , y=1.5074537237997638 , z=0.5874314956951354
x=-0.975059837491289 , y=3.2661548210846267 , z=3.1142101262489277
x=2.839037337871041 , y=3.3642597031338464 , z=6.9223335771657695
x=3.8787095282727306 , y=2.508834569384202 , z=0.9487388293981397
x=2.5662601426935163 , y=3.678906374373749 , z=-3.046019642093401
x=-0.2763705849780677 , y=5.5297309999846345 , z=2.739742288499349
x=-2.1080457235414736 , y=3.8918700323193054 , z=2.3114346379632904
x=0.7740665162698344 , y=3.2326546626680996 , z=3.3582783494106496
x=4.149091130249893 , y=3.671727224050371 , z=5.636205199679704
x=2.9550939103675593 , y=3.4264688335661764 , z=2.77563041083853
x=-1.0623998086942956 , y=2.988586439506378 , z=3.4982527075222465
x=-3.526969308815758 , y=3.6645480737269933 , z=9.309130220330257
x=-3.782992610146165 , y=2.5327676135546975 , z=9.445526447196727
x=-1.6809358696055963 , y=-0.4151471464894839 , z=2.8318658168253714
x=1.460793061336662 , y=4.640805707818463 , z=3.859567670502959
x=0.6915177314675516 , y=4.6037197888791015 , z=1.2849229516081757
x=-0.8135480284095583 , y=2.8258768338244664 , z=-0.299098203270674
x=-0.7453499149763231 , y=3.3977598615503735 , z=6.948654585258919
x=-1.268176687038766 , y=4.566633869939739 , z=7.288424467991789
x=-2.293482947515992 , y=3.928955951258667 , z=-4.0880721671400355
x=-0.8841341057654474 , y=7.1185357119865 , z=-6.58255606515519
x=2.280322443469417 , y=6.133908760249179 , z=1.2909119346090807
x=3.3534871630099254 , y=0.786029223716228 , z=2.0386574427857656
x=2.1044523337409307 , y=3.162068585312211 , z=5.484268134121714
x=-1.375848683334017 , y=3.9923628782911784 , z=3.256580077560887
x=-3.084303357632944 , y=-0.06220913043233027 , z=0.14236995131195918
x=-0.35293801605715364 , y=1.8472312358103427 , z=12.395829171163562
x=0.975059837491289 , y=-0.4941101707689318 , z=12.247477866128406
x=0.32661700796400434 , y=-1.0588064188937527 , z=4.760448040837816
x=0.3649007235035473 , y=1.5816331909561958 , z=6.8972027363950925
x=-1.0408623577241622 , y=1.1796465485132865 , z=8.75759447625201
x=-2.097280812695261 , y=-2.067366414801569 , z=3.8129070080398573
x=-0.4163449430896649 , y=1.1736651947900898 , z=8.200077378450567
x=1.0181271101538478 , y=2.103262166418458 , z=6.355241735840586
x=1.052825065170556 , y=2.636853849327114 , z=-0.7716709230694724
x=1.5002745734763858 , y=3.2757219353306586 , z=0.8518317439491012
x=0.6077711500650879 , y=6.282260065284335 , z=5.572798272647193
x=-1.6390587642655103 , y=1.3327814106714584 , z=-5.511779309537336
x=-0.11724673981899088 , y=4.009116772138296 , z=-0.595800813340986
x=2.437050695428132 , y=4.484077455859748 , z=6.692623654650803
x=2.5889953902638307 , y=3.299654979501154 , z=1.8603917398569174
x=1.6330774105423134 , y=6.221241102174478 , z=3.17881484988162
x=-0.1244258901423687 , y=5.780970744192025 , z=7.601880971909219
x=-1.234676528622239 , y=1.3734607194113633 , z=5.83839631750134
x=0.6831407845439927 , y=3.4324501872893736 , z=9.620198760325032
x=1.3567068255642458 , y=4.765231597960832 , z=8.759990069452373
x=-0.4235240934130427 , y=2.219311109637268 , z=-0.19740756069861978
x=-1.3794420731345602 , y=1.6474357111890692 , z=3.59157403244845
x=-2.319803955609141 , y=1.8496268290107047 , z=10.62157960590947
x=-3.6705370567278983 , y=-1.386621223457938 , z=3.0783220039097468
x=-2.6775255287893107 , y=2.74094008509953 , z=1.4631886545370238
x=-0.10050047524958139 , y=1.9692615327523495 , z=-0.6843385811441738
x=2.1212062275880483 , y=2.2779344795467633 , z=1.0994857276336576
x=2.392785626165392 , y=1.5134350775229606 , z=5.874292069118229
x=0.49291237416875083 , y=2.927575105674229 , z=5.802508195162159
x=-0.5156476217390653 , y=0.8015853209631647 , z=1.2095533171292707
x=1.3567068255642458 , y=2.21213195931389 , z=8.115133000447923
x=1.465584247737386 , y=1.7012678946978406 , z=9.372544776640476
x=-0.4761661095993413 , y=1.5852189514790307 , z=5.942482553273757
x=-0.9260112111055333 , y=3.1142101262489277 , z=10.077215382876894
x=0.19022841037524196 , y=3.109426569125912 , z=6.8876356221490616
x=1.6809358696055963 , y=3.6154994473412376 , z=3.550894723708545
x=1.726398735468517 , y=3.750690248329819 , z=2.1068479269412927
x=-1.0647877726169495 , y=5.6601382438502 , z=-0.13399300438840037
x=-3.372629020779697 , y=4.549879976092622 , z=-6.385148504456571
x=-1.7515219469614853 , y=5.508193549014501 , z=0.6077711500650879
x=-0.33618412221003596 , y=2.9850006789835435 , z=0.3170422644402645
x=-0.484535427245192 , y=3.9612583130750134 , z=-2.432267138305116
x=0.15672825195871484 , y=6.535895402692089 , z=1.2897141380088997
x=-0.12801165066520354 , y=3.113012329648747 , z=-0.3972030853198934
x=1.3076581991784901 , y=1.8843171547497046 , z=3.5796113250020567
x=2.689488236235704 , y=4.39794291053463 , z=9.485007959336452
x=1.2885163414087186 , y=0.18304926005186414 , z=-0.38284478467313776
x=0.15433265875835284 , y=2.1259897847110643 , z=5.4567493294283835
x=-0.21175823206766728 , y=2.1893967117435755 , z=12.757136504866567
x=-1.080343869863886 , y=1.2047697600062548 , z=7.989509313705373
x=-0.11126538609579405 , y=1.7407494068375644 , z=5.846773264424899
x=0.8625966547953139 , y=2.3054456549623854 , z=5.934105606350197
x=0.7274058538067326 , y=0.7381707646529452 , z=5.150471975834331
x=-0.25363533740775324 , y=0.5443565937548684 , z=6.75244482116048
x=-2.0362618495854035 , y=0.0969070854490384 , z=5.128934524864198
