x=0.7346039 , y=7.350754 , z=7.5014954
x=-2.100891 , y=1.2705841 , z=12.3589325
x=0.46420288 , y=5.42453 , z=21.875183
x=0.9906311 , y=4.520035 , z=1.9525452
x=5.0488586 , y=9.064011 , z=6.0873413
x=2.6823578 , y=5.551346 , z=2.423935
x=-1.8424683 , y=5.223526 , z=6.130417
x=-2.8426666 , y=9.614365 , z=13.383057
x=-2.658432 , y=7.992035 , z=-10.035492
x=4.6253204 , y=14.452652 , z=5.824127
x=3.0771637 , y=11.578873 , z=6.2309113
x=-2.4550323 , y=6.2165527 , z=-10.04747
x=0.8374939 , y=12.629318 , z=14.885757
x=0.65563965 , y=4.022339 , z=6.2309113
x=4.862213 , y=8.2456665 , z=7.8436737
x=3.0652008 , y=11.399414 , z=7.085144
x=-3.402588 , y=6.6185455 , z=-16.156342
x=-0.67477417 , y=7.8963165 , z=0.78245544
x=0.8614197 , y=6.06102 , z=10.918457
x=0.6771698 , y=5.0847473 , z=7.7479553
x=0.3637085 , y=9.710068 , z=11.064407
x=-0.47616577 , y=2.567505 , z=-1.7946167
x=3.275772 , y=2.725418 , z=17.513062
x=2.658432 , y=4.1898346 , z=21.623932
x=0.14596558 , y=5.699707 , z=8.025528
x=3.9170532 , y=11.15773 , z=10.04985
x=3.907486 , y=2.7373962 , z=-7.4560394
x=2.567505 , y=4.4195404 , z=8.638092
x=-5.1302185 , y=4.9746857 , z=10.487747
x=-8.456238 , y=2.5459595 , z=-1.9190369
x=0.38285828 , y=16.134811 , z=21.793823
x=3.4456635 , y=5.900696 , z=-10.956741
x=9.427719 , y=10.454239 , z=1.9788666
x=6.714264 , y=10.7030945 , z=14.830719
x=-3.8811646 , y=2.7182465 , z=-2.3617096
x=-3.2733765 , y=13.517059 , z=22.6026
x=-0.071777344 , y=8.015961 , z=9.341583
x=6.932007 , y=6.8410797 , z=5.2833557
x=8.714661 , y=8.152344 , z=12.918854
x=2.560318 , y=5.242676 , z=7.2143555
x=-3.3619232 , y=12.425934 , z=17.816956
x=-7.451248 , y=5.3814545 , z=-0.74417114
x=0.16989136 , y=6.7693024 , z=9.817749
x=5.539383 , y=9.74118 , z=11.822937
x=1.5481567 , y=7.319641 , z=-18.587448
x=2.5770721 , y=17.69014 , z=0.98106384
x=-2.1726837 , y=13.095917 , z=4.4027863
x=-0.80877686 , y=10.33699 , z=2.6990967
x=2.2253265 , y=9.542572 , z=7.848465
x=1.179657 , y=1.7156525 , z=-5.721237
x=0.8566284 , y=11.212769 , z=16.493729
x=-4.548752 , y=7.6737823 , z=2.572281
x=-3.4576263 , y=6.2357025 , z=-8.288742
x=4.9914246 , y=12.148361 , z=11.69133
x=5.2737885 , y=4.19223 , z=-0.7776642
x=2.5866394 , y=10.961517 , z=13.572098
x=-3.1776733 , y=6.735794 , z=10.348953
x=-2.9934235 , y=7.750351 , z=10.97348
x=1.8855438 , y=9.449265 , z=11.720047
x=3.7112732 , y=4.199402 , z=-5.826523
x=5.252243 , y=12.973877 , z=12.5359955
x=-0.3517456 , y=9.020935 , z=-1.8209381
x=-3.6011963 , y=11.554947 , z=-5.11586
x=-1.4285126 , y=12.588638 , z=3.9912262
x=-0.61735535 , y=6.271591 , z=-7.2502594
x=1.6199341 , y=14.354538 , z=15.402603
x=-3.1944122 , y=11.509476 , z=0.0382843
x=-2.6847534 , y=11.284546 , z=-12.806381
x=5.9150543 , y=16.833511 , z=10.475784
x=4.8694 , y=7.5996094 , z=0.48812866
x=1.4739838 , y=13.753952 , z=14.184647
x=-3.8596191 , y=11.820541 , z=12.320648
x=-3.912262 , y=7.721634 , z=2.486145
x=1.3686981 , y=9.214767 , z=15.050858
x=0.4857483 , y=2.8163452 , z=3.2183533
x=-0.5670929 , y=9.107086 , z=15.878769
x=-5.108673 , y=6.250046 , z=7.085144
x=-4.9579315 , y=2.8618164 , z=3.0317078
x=0.6269226 , y=7.3244324 , z=22.100113
x=1.208374 , y=3.1657104 , z=5.149353
x=2.3617096 , y=12.67717 , z=13.131805
x=-1.7922211 , y=7.802994 , z=-4.5296173
x=-1.3950195 , y=9.693329 , z=-1.701294
x=0.279953 , y=13.643875 , z=12.323044
x=-1.8855438 , y=5.6853485 , z=-11.593231
x=3.2686005 , y=14.337799 , z=13.818558
x=-0.6628113 , y=7.7479553 , z=7.216751
x=-2.9575348 , y=6.3672943 , z=0.0023956299
x=1.1533356 , y=11.32045 , z=18.104095
x=1.1533356 , y=3.5820618 , z=3.1585236
x=2.7158508 , y=8.487335 , z=14.215759
x=-0.8805542 , y=5.9413757 , z=8.544769
x=-5.0440674 , y=4.9340057 , z=-4.266403
x=-3.3092804 , y=8.092529 , z=5.4340973
x=-0.38285828 , y=7.338791 , z=4.857437
x=1.8305054 , y=10.597809 , z=3.8811646
x=1.0049896 , y=7.7001038 , z=-9.8033905
x=1.7132568 , y=9.518646 , z=-3.8452606
x=1.0217285 , y=7.5469666 , z=5.3886414
x=-1.1581268 , y=5.268997 , z=2.6656036
x=0.8685913 , y=10.571487 , z=13.871201
x=1.208374 , y=5.477173 , z=3.4073792
x=3.2374878 , y=7.367508 , z=12.004791
x=1.5218353 , y=2.9527435 , z=18.302704
x=-2.4478607 , y=-0.35653687 , z=7.7431793
x=-0.117248535 , y=6.953537 , z=23.356339
x=-3.007782 , y=2.423935 , z=3.7471619
x=-2.5938263 , y=4.6492615 , z=-4.730606
x=0.46420288 , y=9.372681 , z=7.377075
x=-1.5337982 , y=5.0512543 , z=-6.7214355
x=1.3782654 , y=11.5286255 , z=5.929413
x=1.9932251 , y=8.970688 , z=0.7130585
x=0.23928833 , y=7.628311 , z=-5.09671
x=0.25125122 , y=5.1852417 , z=4.7449646
x=0.31825256 , y=4.072586 , z=10.248459
x=2.3114624 , y=10.112076 , z=14.806793
x=2.7014923 , y=8.224136 , z=6.1830597
x=3.7662964 , y=5.345566 , z=5.5010986
x=4.8598175 , y=2.670395 , z=20.963516
x=0.99302673 , y=2.0123596 , z=12.569504
x=1.6510468 , y=11.011765 , z=12.296722
x=0.114852905 , y=9.530609 , z=-2.4693909
x=0.9068756 , y=5.099106 , z=-3.1872406
x=3.940979 , y=6.1327972 , z=17.637497
x=-1.6773682 , y=4.067795 , z=0.46420288
x=-0.50727844 , y=12.279968 , z=7.0157623
x=0.7776642 , y=12.473785 , z=8.573486
x=2.1990051 , y=2.0027924 , z=-6.2357025
x=6.4989014 , y=9.0759735 , z=15.373886
x=0.3134613 , y=4.3453674 , z=0.36849976
x=-1.5505524 , y=9.86322 , z=7.3651123
x=-2.067398 , y=8.848663 , z=13.785049
x=-2.120041 , y=1.9549408 , z=4.3621216
x=2.3473663 , y=7.2311096 , z=13.521835
x=1.0073853 , y=7.3531494 , z=2.5818634
x=1.5385895 , y=11.954544 , z=6.920044
x=-1.6151581 , y=10.303497 , z=1.134201
x=-2.629715 , y=4.4243317 , z=-7.625931
x=0.5814514 , y=11.272583 , z=12.887741
x=-1.557724 , y=7.030121 , z=-13.447662
x=3.0029907 , y=13.899902 , z=-6.025131
x=3.1178436 , y=9.260223 , z=5.8672028
x=-0.6795654 , y=3.1322021 , z=2.1391907
x=-0.8685913 , y=7.5469666 , z=11.736801
x=-2.490921 , y=2.617752 , z=-7.0492554
x=2.9312134 , y=8.525635 , z=14.478973
x=2.6105652 , y=7.6905365 , z=19.826935
x=-0.03111267 , y=3.3834534 , z=-1.9046936
x=6.86261 , y=13.060028 , z=18.324234
x=3.5844421 , y=5.4388885 , z=2.3377838
x=0.5288086 , y=8.585449 , z=7.980057
x=-4.3214417 , y=10.80838 , z=11.645874
x=-7.0947266 , y=7.3579254 , z=-9.920639
x=-0.37088013 , y=11.200806 , z=1.0289154
x=1.524231 , y=10.107285 , z=-1.3782654
x=0.9762726 , y=12.181854 , z=1.529007
x=-0.9690857 , y=11.885147 , z=3.8452606
x=-0.14356995 , y=6.5682983 , z=1.8879395
x=3.144165 , y=8.121246 , z=15.067612
x=0.84706116 , y=4.816757 , z=1.1988068
x=2.2707825 , y=10.085754 , z=13.222733
x=0.2368927 , y=7.6043854 , z=10.25325
x=-1.134201 , y=6.5946198 , z=1.3902283
x=0.67237854 , y=10.511673 , z=13.531418
x=0.090927124 , y=6.0179443 , z=1.8065796
x=3.809372 , y=13.605591 , z=17.276184
x=-1.4931183 , y=7.3914337 , z=1.8209381
x=-3.9170532 , y=5.2043915 , z=-2.691925
x=0.77049255 , y=9.501892 , z=18.520447
x=-0.17945862 , y=6.55394 , z=-2.2014008
x=0.98106384 , y=12.937988 , z=-7.7312164
x=1.8831482 , y=10.013962 , z=-1.1724854
x=1.9262238 , y=7.848465 , z=3.3044891
x=2.457428 , y=8.059021 , z=7.3005066
x=0.447464 , y=7.5182495 , z=-0.8614197
x=0.7776642 , y=8.281555 , z=6.920044
x=1.1509552 , y=7.458435 , z=16.986649
x=1.0983124 , y=6.9176483 , z=11.461624
x=3.1968079 , y=9.489929 , z=11.140976
x=3.0675964 , y=5.2091827 , z=6.2524414
x=1.5170441 , y=6.1902313 , z=21.444473
x=-2.2037964 , y=4.6037903 , z=12.074188
x=-2.8857422 , y=10.174286 , z=1.2370911
x=-1.2945099 , y=9.236298 , z=-9.676575
x=2.8283234 , y=9.671783 , z=-4.228119
x=4.5343933 , y=14.924042 , z=14.821136
x=-0.5934143 , y=9.293716 , z=-9.461227
x=0.107681274 , y=12.969101 , z=-4.065399
x=-0.1483612 , y=8.549561 , z=7.905884
x=-0.653244 , y=1.6701965 , z=3.8117676
x=3.4576263 , y=14.222931 , z=23.763123
x=-0.5742798 , y=6.3672943 , z=-3.5078735
x=0.13400269 , y=4.790436 , z=-1.0001984
x=1.9549408 , y=6.4630127 , z=24.378082
x=-1.9884338 , y=-0.17468262 , z=3.5605164
x=0.8829498 , y=12.476181 , z=15.046066
x=-0.65563965 , y=6.027527 , z=-3.4241333
x=-0.9954071 , y=5.3407745 , z=1.0456696
x=0.624527 , y=7.9178467 , z=14.818756
x=-0.38523865 , y=4.6085815 , z=1.7156525
x=2.0362854 , y=12.198608 , z=10.93042
x=0.70588684 , y=6.340973 , z=2.0267181
x=2.108078 , y=4.914856 , z=8.403595
x=5.0416718 , y=3.6011963 , z=15.280563
x=5.34317 , y=4.5391846 , z=11.598007
x=1.454834 , y=8.0686035 , z=12.863815
x=-4.113266 , y=5.620743 , z=-1.2179413
x=-1.2346954 , y=7.9585266 , z=9.7986145
x=1.3423767 , y=7.458435 , z=8.075775
x=2.548355 , y=8.257629 , z=-0.39482117
x=1.1102753 , y=14.325836 , z=8.587845
x=-3.4121704 , y=6.398407 , z=-9.724426
x=2.428711 , y=11.571686 , z=8.171494
x=4.565506 , y=10.033112 , z=3.0891266
x=3.4528503 , y=7.905884 , z=-10.370499
x=1.8951111 , y=14.904892 , z=11.018951
x=-5.2283173 , y=3.4743805 , z=-3.048462
x=0.1483612 , y=5.2546387 , z=10.884949
x=5.2498474 , y=7.3292084 , z=13.531418
x=2.1894379 , y=2.6656036 , z=-1.9381866
x=-0.7920227 , y=6.953537 , z=19.417755
x=-3.6155548 , y=3.763916 , z=17.81218
x=0.4355011 , y=3.6921234 , z=12.705887
x=6.1256256 , y=8.173889 , z=9.511475
x=5.065613 , y=5.620743 , z=-0.18664551
x=1.9788666 , y=10.482956 , z=14.273193
x=-2.8283234 , y=5.831314 , z=4.2711945
x=-1.7467651 , y=5.9126587 , z=4.443466
x=1.4667969 , y=8.365311 , z=6.386444
x=1.7276154 , y=7.3459625 , z=4.6947174
x=0.7728882 , y=9.422943 , z=10.301102
x=-0.9714813 , y=6.0059814 , z=-4.266403
x=2.945572 , y=9.667007 , z=6.6927185
x=1.8185425 , y=6.5563354 , z=3.8022003
x=1.3232269 , y=6.2357025 , z=5.5034943
x=-0.009567261 , y=11.516663 , z=13.732407
x=-2.773285 , y=6.6759796 , z=-11.976074
x=2.7062836 , y=12.110077 , z=7.446457
x=1.4691925 , y=8.793625 , z=10.033112
x=0.65563965 , y=5.8384857 , z=-0.6891327
x=2.6057892 , y=14.155945 , z=15.316452
x=-1.0408783 , y=3.000595 , z=-6.364914
x=3.0867462 , y=8.501694 , z=16.914871
x=2.567505 , y=8.738586 , z=17.99881
x=0.85902405 , y=2.6871338 , z=-2.8307037
x=4.1850433 , y=9.451645 , z=17.455643
x=-2.0147552 , y=4.7330017 , z=2.2372894
x=-2.8546448 , y=6.522827 , z=-4.4195404
x=2.100891 , y=10.43988 , z=14.201401
x=0.5048828 , y=1.6414795 , z=-0.72024536
x=0.6006012 , y=6.530014 , z=11.449661
x=-3.172882 , y=10.58345 , z=10.143173
x=-2.490921 , y=7.2957153 , z=-9.47319
x=6.130417 , y=15.369095 , z=14.837891
x=1.964508 , y=3.5700989 , z=-0.94277954
x=-0.38523865 , y=5.252243 , z=5.8002014
x=-1.4763641 , y=12.258423 , z=19.322037
x=-4.9531403 , y=1.6199341 , z=-7.6043854
x=3.2973022 , y=9.690933 , z=12.734604
x=3.3356018 , y=11.866013 , z=10.473389
x=-1.7706909 , y=1.9860382 , z=-17.979675
x=4.730606 , y=12.856644 , z=11.107483
x=0.79681396 , y=8.678772 , z=15.139389
x=-1.2801666 , y=-1.3663025 , z=-3.098709
x=5.7308044 , y=14.510071 , z=21.437302
x=1.9597168 , y=3.632309 , z=-1.6725769
x=2.4430695 , y=4.8837585 , z=9.836899
x=3.3140564 , y=11.442474 , z=28.019958
x=-3.9266205 , y=3.2638092 , z=-4.6660004
x=-1.0600128 , y=7.4153595 , z=-0.29670715
x=2.3856506 , y=12.519241 , z=21.772293
x=-4.9100647 , y=-0.086135864 , z=1.3280182
x=-2.589035 , y=9.035294 , z=12.277573
x=0.6628113 , y=14.409576 , z=9.544968
x=-0.8566284 , y=6.3218384 , z=-10.478165
x=4.5391846 , y=14.847458 , z=12.088547
x=1.6678009 , y=8.920441 , z=8.188232
x=0.8901367 , y=0.38763428 , z=-2.9359894
x=7.3220367 , y=13.919052 , z=22.408783
x=-0.55274963 , y=4.3166504 , z=0.37327576
x=-1.0289154 , y=1.2227325 , z=1.2969055
x=4.687546 , y=12.313461 , z=27.357147
x=-0.38523865 , y=1.076767 , z=-3.620346
x=1.8400879 , y=5.7547455 , z=7.582855
x=2.9742737 , y=8.879761 , z=18.68077
x=-0.71066284 , y=-2.313858 , z=2.514862
x=2.8163452 , y=4.6013947 , z=22.463821
x=-0.047851562 , y=5.510666 , z=13.481171
x=-3.0771637 , y=2.646469 , z=1.9453583
x=1.7084808 , y=8.566299 , z=15.342773
x=1.7658997 , y=6.896118 , z=2.7373962
x=-0.8805542 , y=4.656433 , z=-3.1465607
x=0.6699829 , y=6.4534454 , z=9.614365
x=0.08375549 , y=7.573288 , z=12.325424
x=-2.8043823 , y=3.0460663 , z=-5.1972046
x=1.2418823 , y=7.9537354 , z=-1.5098724
x=1.5337982 , y=11.172089 , z=4.615753
x=-2.1104736 , y=6.7046967 , z=-1.3351898
x=3.562912 , y=9.281754 , z=6.4654083
x=7.544571 , y=10.382462 , z=10.88974
x=3.5988007 , y=2.1128693 , z=4.5583344
x=1.832901 , y=6.2165527 , z=18.771698
x=-3.184845 , y=8.317459 , z=12.9021
x=-3.974472 , y=3.9912262 , z=2.5244293
x=3.4911346 , y=6.86261 , z=21.789047
x=2.0841522 , y=1.8687897 , z=13.988449
x=-1.1629181 , y=0.2679901 , z=8.171494
x=-0.117248535 , y=6.072983 , z=21.57608
x=-2.8402863 , y=1.6031952 , z=9.267395
x=-2.526825 , y=1.1676941 , z=13.007385
x=-1.6007996 , y=2.3928223 , z=13.203598
x=-0.5790558 , y=3.007782 , z=-0.9762726
x=2.1104736 , y=7.257431 , z=3.4337006
x=1.1868439 , y=3.8955078 , z=1.5984039
x=0.4139557 , y=6.632904 , z=7.405792
x=2.7086792 , y=3.5581207 , z=8.070984
x=7.343567 , y=6.5060883 , z=15.395416
x=6.57547 , y=8.8367 , z=8.224136
x=-0.41635132 , y=4.7641144 , z=-3.2159576
x=-4.759323 , y=4.675583 , z=13.234695
x=-3.1345978 , y=4.0917206 , z=16.680374
x=2.0554352 , y=4.0055847 , z=2.3162537
x=5.8097687 , y=8.317459 , z=3.0628204
x=3.1776733 , y=3.7734833 , z=1.5098724
x=-0.57188416 , y=4.6612244 , z=16.331009
x=-2.376068 , y=6.3625183 , z=18.192627
x=1.7850494 , y=7.147354 , z=6.7214355
x=5.551346 , y=8.834305 , z=4.285553
x=4.125229 , y=7.676178 , z=10.39682
x=-0.88534546 , y=2.2324982 , z=14.232513
x=-4.9004974 , y=2.8378906 , z=19.956146
x=-5.1589203 , y=0.1531372 , z=15.763916
x=-2.1032867 , y=-0.7920227 , z=7.0492554
x=1.1509552 , y=2.4263153 , z=8.597412
x=0.3900299 , y=1.9118652 , z=13.959732
x=-2.6321106 , y=0.28474426 , z=6.829117
x=0.73698425 , y=2.1320038 , z=3.493515
x=3.625122 , y=6.008377 , z=8.159531
x=0.2679901 , y=6.9583282 , z=-1.7084808
x=1.6007996 , y=9.327225 , z=0.5790558
x=4.965103 , y=11.803787 , z=12.665207
x=7.379471 , y=7.824524 , z=9.877579
x=7.4153595 , y=8.427521 , z=4.5391846
x=2.6440735 , y=12.806381 , z=1.4428711
x=-4.598999 , y=6.008377 , z=5.986847
x=-4.027115 , y=5.1541443 , z=11.425735
x=2.909668 , y=7.247864 , z=1.0552368
x=6.209381 , y=3.4360962 , z=3.8811646
x=2.7996063 , y=1.138977 , z=16.936401
x=-0.5288086 , y=-1.8975067 , z=17.893524
x=-1.9980011 , y=4.6612244 , z=19.52304
x=-3.8452606 , y=2.8307037 , z=-2.9766693
x=-1.0217285 , y=2.165512 , z=7.410568
x=0.8063812 , y=4.515259 , z=19.78386
x=0.9499512 , y=-0.22970581 , z=12.832703
x=1.311264 , y=1.4117584 , z=8.944366
x=1.6725769 , y=-0.9403839 , z=5.21875
x=0.27038574 , y=4.4027863 , z=24.466614
x=-1.4859467 , y=2.2061768 , z=7.5397797
x=5.6614227 , y=10.241287 , z=6.2644043
x=7.532608 , y=7.35553 , z=-2.6943207
x=2.210968 , y=10.372879 , z=5.367096
x=-4.9124603 , y=8.788834 , z=10.68396
x=-4.9627075 , y=11.148163 , z=8.999405
x=3.448059 , y=6.3266296 , z=-0.2632141
x=8.793625 , y=6.7405853 , z=2.2037964
x=3.3475647 , y=7.0133667 , z=8.556732
x=-5.1804657 , y=2.2827454 , z=11.011765
x=-3.5772705 , y=9.738785 , z=15.902695
x=2.3808594 , y=4.2998962 , z=0.57188416
x=4.8071747 , y=5.0512543 , z=10.813171
x=1.6175537 , y=-4.1515503 , z=12.995422
x=-0.58384705 , y=0.102890015 , z=21.365509
x=-2.1463623 , y=2.0267181 , z=13.818558
x=-2.1248322 , y=-1.8137665 , z=2.8402863
x=2.7972107 , y=2.778061 , z=18.26442
x=5.0440674 , y=0.2871399 , z=16.675583
x=3.929016 , y=5.864807 , z=16.450653
x=1.6797638 , y=6.20459 , z=6.673584
x=0.8805542 , y=6.6807556 , z=3.0652008
x=2.1296082 , y=8.513657 , z=12.191437
x=0.73220825 , y=0.93559265 , z=7.7862396
x=-0.04547119 , y=4.713867 , z=11.009384
x=0.28474426 , y=3.5748749 , z=3.9792633
x=0.830307 , y=9.8033905 , z=9.040085
x=0.13160706 , y=4.369293 , z=4.78804
x=0.4785614 , y=6.879364 , z=7.4727783
x=-0.39242554 , y=5.1972046 , z=12.859024
x=-1.3304138 , y=3.8931274 , z=10.21257
x=0.76091003 , y=5.8624115 , z=7.0899353
x=2.4215393 , y=2.1343994 , z=0.31585693
x=-0.114852905 , y=5.6279144 , z=14.871399
x=-3.2662048 , y=-0.74417114 , z=10.679169
x=0.67237854 , y=6.9559326 , z=19.161728
x=5.6327057 , y=7.4249268 , z=4.634903
x=6.9631195 , y=8.477768 , z=-5.826523
x=2.7708893 , y=9.102295 , z=12.38765
x=-4.060623 , y=0.39959717 , z=14.091339
x=-3.110672 , y=5.6781616 , z=19.436905
x=-0.31825256 , y=0.15074158 , z=0.97387695
x=2.9335938 , y=4.0295105 , z=2.273178
x=2.9479523 , y=2.2133636 , z=8.700302
x=-1.8065796 , y=2.486145 , z=9.466003
x=-1.1030884 , y=3.6418762 , z=13.418945
x=1.5649109 , y=6.18544 , z=11.3563385
x=4.4362946 , y=4.2257233 , z=11.330017
x=4.094116 , y=1.4811554 , z=17.446075
x=0.42591858 , y=0.3397827 , z=17.522644
x=-2.388031 , y=1.8496552 , z=17.05365
x=-4.852646 , y=4.6325073 , z=10.851456
x=-2.3306122 , y=0.5647125 , z=5.900696
x=4.022339 , y=5.924637 , z=21.970901
x=4.5726776 , y=-0.54556274 , z=5.297714
x=1.8209381 , y=7.068405 , z=9.547363
x=-2.5076752 , y=2.6799622 , z=8.537598
x=-2.1726837 , y=6.065811 , z=15.280563
x=0.9068756 , y=3.8189392 , z=7.905884
x=3.637085 , y=7.022934 , z=3.0867462
x=3.8213348 , y=7.578064 , z=6.3912354
x=-1.1581268 , y=6.623337 , z=0.7657013
x=-4.3668976 , y=3.2996979 , z=-6.049057
x=-1.552948 , y=3.9649048 , z=6.628113
x=3.8955078 , y=2.8043823 , z=11.985657
x=5.5345917 , y=5.8169556 , z=4.130005
x=3.7184448 , y=7.8771667 , z=4.919647
x=0.43310547 , y=4.106079 , z=16.201797
x=-0.77049255 , y=4.0701904 , z=26.682373
x=-1.8735809 , y=1.9118652 , z=5.13739
x=-2.1942139 , y=4.919647 , z=-1.5888367
x=-4.0797577 , y=2.4143524 , z=7.3746796
x=-4.9698944 , y=1.8687897 , z=15.488739
x=-1.1940155 , y=1.9980011 , z=11.071594
x=4.718643 , y=4.508072 , z=8.492126
x=7.4273224 , y=5.448456 , z=7.9992065
x=3.6227264 , y=6.879364 , z=14.177475
x=-0.51924133 , y=0.30389404 , z=11.028519
x=-0.19381714 , y=3.3666992 , z=25.76831
x=-1.1365967 , y=1.2251282 , z=11.988037
x=-0.7034912 , y=5.4676056 , z=7.204788
x=0.8374939 , y=2.7373962 , z=8.228912
x=2.2324982 , y=3.0891266 , z=10.923233
x=2.325821 , y=0.34695435 , z=0.9834442
x=0.3134613 , y=6.6783752 , z=6.111267
x=-2.4071808 , y=-1.1485596 , z=-5.4795685
x=1.2729797 , y=6.8075867 , z=14.517258
x=2.6871338 , y=1.7084808 , z=4.771286
x=3.0053864 , y=9.253052 , z=5.6351013
x=0.46420288 , y=4.78804 , z=3.115448
x=-2.067398 , y=8.298309 , z=14.577072
x=-1.8017883 , y=3.1298065 , z=8.846268
x=1.804184 , y=12.179474 , z=18.742981
x=1.4380798 , y=2.3282166 , z=-5.4340973
x=2.7182465 , y=7.836487 , z=14.478973
x=-0.107681274 , y=-1.0217285 , z=11.523834
x=-0.112457275 , y=5.4628143 , z=22.408783
x=0.17706299 , y=1.3208313 , z=8.839081
x=1.7730865 , y=2.8522491 , z=12.26561
x=1.4667969 , y=0.4019928 , z=17.67099
x=-2.773285 , y=4.1276245 , z=24.198624
x=-5.7355957 , y=1.0001984 , z=10.884949
x=-0.4857483 , y=5.60878 , z=19.240692
x=3.1776733 , y=-0.6699829 , z=7.410568
x=4.2927246 , y=1.6486511 , z=12.205795
x=1.1437683 , y=2.720642 , z=9.39183
x=-1.6175537 , y=4.278366 , z=8.109283
x=2.5531464 , y=2.7397766 , z=13.234695
x=7.7240295 , y=5.3192444 , z=21.49234
x=6.283554 , y=3.2996979 , z=4.819153
x=1.0648041 , y=5.1469574 , z=4.08934
x=-5.481964 , y=5.0392914 , z=13.665405
x=-7.441681 , y=2.268402 , z=13.873581
x=-2.7804565 , y=8.630905 , z=9.466003
x=1.8903351 , y=3.4337006 , z=-10.126419
x=2.7350006 , y=8.410767 , z=7.446457
x=-1.4404755 , y=4.790436 , z=4.515259
x=-3.7519531 , y=8.049454 , z=2.210968
x=-0.13639832 , y=1.8376923 , z=0.94277954
x=6.8147583 , y=8.544769 , z=16.333405
x=6.0179443 , y=4.6325073 , z=2.5842438
x=2.1463623 , y=7.6378937 , z=12.155533
x=-2.9886322 , y=-0.03111267 , z=12.354141
x=-3.775879 , y=3.488739 , z=26.321045
x=-2.376068 , y=1.9429779 , z=10.590637
x=0.9762726 , y=7.0492554 , z=8.420349
x=1.6151581 , y=2.6895294 , z=1.2705841
x=2.7421722 , y=1.7324066 , z=11.727219
x=1.3256226 , y=4.165909 , z=15.560532
x=-1.9692993 , y=0.107681274 , z=0.29910278
x=-1.1365967 , y=4.450653 , z=10.310669
x=0.78245544 , y=-2.0219421 , z=10.66481
x=3.122635 , y=3.653839 , z=19.015762
x=2.8402863 , y=-0.4091797 , z=0.58384705
x=1.5170441 , y=5.5250244 , z=17.2379
x=-2.2994995 , y=-3.5102692 , z=9.604797
x=-0.45463562 , y=2.3330078 , z=25.634308
x=0.43310547 , y=2.2348938 , z=17.17807
x=1.6319122 , y=1.7922211 , z=9.317657
x=2.5818634 , y=4.4195404 , z=18.69751
x=-0.14356995 , y=-3.9026947 , z=7.5134583
x=-0.0765686 , y=3.036499 , z=18.151947
x=-0.9714813 , y=0.007171631 , z=-1.1964111
x=1.8544312 , y=7.4680023 , z=10.076172
x=3.3666992 , y=1.1868439 , z=-2.148758
x=5.32164 , y=5.7332 , z=8.908478
x=1.2514496 , y=4.8430786 , z=7.853241
x=-2.2181396 , y=5.4843445 , z=9.056839
x=-1.3423767 , y=10.305893 , z=15.71846
x=1.4787598 , y=5.0201416 , z=4.4267273
x=5.6063843 , y=9.059235 , z=12.641281
x=2.8522491 , y=4.5583344 , z=5.6685944
x=-3.3332062 , y=8.743378 , z=11.858826
x=-6.829117 , y=3.0556335 , z=7.865204
x=-1.0839539 , y=7.7647095 , z=14.318649
x=4.3094788 , y=4.4937286 , z=5.3886414
x=4.68515 , y=1.931015 , z=2.0362854
x=1.2610168 , y=3.500702 , z=15.998413
x=-4.130005 , y=-0.54556274 , z=7.8795624
x=0.30867004 , y=5.417343 , z=19.08516
x=5.1302185 , y=2.8785706 , z=5.1924286
x=6.8602295 , y=2.555542 , z=7.1210327
x=0.7417755 , y=2.0003967 , z=18.22374
x=-6.920044 , y=-0.45942688 , z=16.189835
x=-4.1491547 , y=8.463409 , z=24.543182
x=2.0530396 , y=3.1657104 , z=1.7658997
x=8.6237335 , y=5.52742 , z=7.9178467
x=4.237686 , y=3.242279 , z=7.0253296
x=-3.826126 , y=3.8022003 , z=8.934799
x=-4.101303 , y=6.7166595 , z=18.386444
x=2.1176453 , y=1.2897339 , z=4.3836517
x=9.221939 , y=7.8891296 , z=12.804001
x=4.0582275 , y=1.1246338 , z=-3.2901306
x=-0.8566284 , y=3.4791565 , z=16.84787
x=-3.8739777 , y=2.6081696 , z=24.42833
x=-1.2753754 , y=0.24406433 , z=7.7001038
x=4.737793 , y=10.454239 , z=16.022339
x=1.3351898 , y=1.8759766 , z=-4.58226
x=-0.40678406 , y=7.35553 , z=19.267014
x=-3.213562 , y=3.4097748 , z=13.811371
x=0.03111267 , y=5.625519 , z=-1.3399811
x=5.027313 , y=11.755936 , z=4.78804
x=3.6897278 , y=3.6107635 , z=-8.568695
x=4.4315033 , y=8.834305 , z=14.110474
x=0.64367676 , y=4.496109 , z=7.0181427
x=-0.18664551 , y=5.5992126 , z=1.1724854
x=1.1557312 , y=8.965912 , z=9.834503
x=0.6771698 , y=3.0723877 , z=-0.8518524
x=3.2973022 , y=6.477371 , z=13.323242
x=2.4358978 , y=-1.1676941 , z=5.888733
x=2.321045 , y=1.4667969 , z=14.861816
x=-0.21534729 , y=2.5005035 , z=18.415161
x=-1.8448639 , y=-0.35891724 , z=4.220932
x=3.0580292 , y=6.029907 , z=17.008179
x=1.4763641 , y=1.2993011 , z=12.3637085
x=-0.64367676 , y=0.0143585205 , z=13.887939
